text,start,duration
diabetes can also affect the nerves,1.879,4.361
resulting in a number of different,4.41,4.2
neuropathies in fact diabetic neuropathy,6.24,4.56
is one of the most common complications,8.61,4.68
of diabetes affecting nearly 50% of,10.8,4.95
patients this can have a significant,13.29,4.53
impact on patients quality of life due,15.75,4.08
to difficult to manage pain as well as,17.82,3.33
being a leading cause of non-traumatic,19.83,4.199
amputations neuropathies can involve,21.15,5.28
peripheral nerves producing sensory and,24.029,4.5
motor symptoms as well as autonomic,26.43,3.66
nerves affecting the function of the,28.529,3.211
cardiovascular and gastrointestinal,30.09,3.96
symptoms sweat glands and sexual,31.74,3.87
function neuropathies can have a,34.05,3.39
significant negative impact on a,35.61,3.6
patient's quality of life but the,37.44,3.81
complications of neuropathy can be even,39.21,4.08
more serious loss of protective,41.25,3.84
sensation of the feet leads to foot,43.29,4.589
ulcers and amputations neuropathies can,45.09,4.469
cause balance trouble increasing risk,47.879,3.961
for fall and fractures and autonomic,49.559,4.5
neuropathy scan caused gastroparesis and,51.84,4.32
cardiac arrhythmias thus it's important,54.059,3.721
to recognize patients at risk for,56.16,3.87
neuropathy and intervene when possible,57.78,4.049
to prevent its development the most,60.03,3.869
important risk factor for diabetic,61.829,3.961
neuropathy is long-standing poor,63.899,4.26
glycemic control smoking and alcohol,65.79,4.32
intake along with metabolic,68.159,4.411
abnormalities such as hyperlipidemia and,70.11,4.799
hypertension may also increase the risk,72.57,4.619
of neuropathy let's start by taking a,74.909,3.771
look at peripheral neuropathy,77.189,3.601
recognizing neuropathy in your patients,78.68,4.18
is important for early intervention to,80.79,3.36
prevent progression and other,82.86,3.6
complications the most common form of,84.15,4.62
diabetic neuropathy is symmetric distal,86.46,4.409
sensory neuropathy this presents with,88.77,4.11
symmetric neuropathic symptoms and a,90.869,3.96
glove and stocking distribution it,92.88,3.83
develops following long-standing,94.829,4.321
hyperglycemia and involves damage to,96.71,5.019
small nerve fibers resulting in loss of,99.15,5.55
pain and thermal sensation it can also,101.729,5.611
damage large nerve fibers resulting in,104.7,5.22
loss of touch and vibration perception,107.34,4.8
and it can cause damage to sensory,109.92,4.68
fibers which causes paresthesias and,112.14,5.159
pain unfortunately there is no treatment,114.6,5.67
to reverse neuropathy thus prevention is,117.299,5.701
key for all patients with diabetes you,120.27,4.68
should perform a visual inspection of,123.0,4.02
their feet at each visit to ensure that,124.95,4.589
they have no ulcers or calluses and that,127.02,4.829
their shoes fit appropriately you should,129.539,4.331
also assess for loss of protective,131.849,3.97
sensation as this has been shown to,133.87,3.42
increase the patient's risk of,135.819,3.361
developing foot ulcers which can be a,137.29,4.02
