text,start,duration
"At some point in time all of us may come across
an individual who's experiencing insulin shock.",1.14,8.38
"Insulin shock can be a pretty scary event
for the normal everyday bystander. Insulin",9.52,6.71
"shock will display the signs and symptoms
of the person being shaky, extremely hungry,",16.23,5.9
"or an altered level of consciousness. The
altered level of consciousness is a very,",22.13,5.43
"very fast sign and symptom. When this happens
one of the ways to alleviate the signs is",27.56,8.839
"to get sugar and food into the person. Providing
the person is conscious enough to take in",36.399,7.511
"sugars and food. Packets of sugar can be stirred
into any type of liquid, frequently orange",43.91,7.55
"juice, is one of the best options or some
other type of juice product that can be used.",51.46,8.34
"Sugar can also be rubbed on the gums of a
person who is semi conscious. But again being",59.8,5.689
"careful not to force any type of liquid or
food into a person who is not conscious enough",65.489,6.59
"to swallow. By trying to force liquids or
foods into someone who is in an altered state",72.079,5.701
"of consciousness can cause that food to be
aspirated into the lungs. This is something",77.78,7.19
"that can cause severe problems for the individual.
Insulin shock can be a pretty scary event",84.97,8.039
"but if managed properly a person can return
normal when their sugar levels return to normal.",93.009,7.231
"I'm Captain Joe Bruni stay safe and we'll
see you next time.",100.24,2.62
