text,start,duration
here's the latest on xbox.com data from,0.0,5.97
a recent real-world observational study,3.659,4.891
has found its an obvious type 2 diabetes,5.97,5.339
drug to jail but associated with a lower,8.55,5.28
risk of hypoglycemia compared to other,11.309,5.671
basal insulin according to the,13.83,5.25
researchers diabetic patients taken to,16.98,5.28
jail experience your hypoglycemic events,19.08,7.039
without loss of blood sugar control,22.26,3.859
[Music],28.36,6.35
hello I'm Sara hand editor and webinar,31.55,5.62
moderator for a coxcomb and welcome to,34.71,5.13
this edition of X ox vitals the,37.17,5.58
observational study deliver one analyzed,39.84,5.1
the electronic medical records for,42.75,5.93
"nearly 1,900 type 2 diabetic patients",44.94,6.93
for the purposes of comparative analysis,48.68,5.83
patients were equally split into two,51.87,5.579
cohorts patients that switch from basal,54.51,5.52
insulin to to jail and patients that,57.449,5.27
switch from one basal insulin to another,60.03,5.94
using data collected one year before the,62.719,5.951
medication switch and six months after,65.97,5.189
the researchers compared the average,68.67,5.129
change in blood sugar levels occurrence,71.159,4.861
of hypoglycemia and the incidence of,73.799,5.011
hypoglycemia related in patient and,76.02,6.3
emergency room visits diabetic patients,78.81,5.79
who switch from basal insulin to to Jo,82.32,4.86
showed fewer hypoglycemic events,84.6,4.589
compared to those to switch to another,87.18,5.61
basal insulin what's more the reduced,89.189,6.271
rate of hypoglycemic events was not,92.79,4.68
associated with a compromise in blood,95.46,5.42
sugar control in patients taking two jo,97.47,6.3
patients taking to jail also experienced,100.88,4.93
a nearly fifty percent reduction in,103.77,4.559
inpatient or emergency room visits,105.81,5.33
associated with hypoglycemic events,108.329,5.281
subscribe to the Xbox YouTube channel by,111.14,4.299
clicking the subscribe button below and,113.61,5.28
visit XCOM for more information on this,115.439,5.551
story and others like it in the life,118.89,4.549
science industry,120.99,2.449
[Music],125.38,5.129
