text,start,duration
symptoms of type 2 diabetes are often,0.0,4.799
subtle and it's possible you may be too,2.639,4.111
used to them to notice the symptoms,4.799,4.291
include chronic fatigue itchy skin,6.75,5.219
frequent thirst blurry vision sexual,9.09,5.129
dysfunction gum disease or mood changes,11.969,4.381
it's even true that many people aren't,14.219,3.931
diagnosed until chronically high blood,16.35,3.99
sugar levels damage their cardiovascular,18.15,6.03
system eyes kidneys skin or nerves but,20.34,5.67
how does type 2 diabetes develop in,24.18,4.2
healthy people the pancreas produces a,26.01,4.62
steady supply of the hormone insulin to,28.38,4.05
help move glucose from the bloodstream,30.63,4.26
into every cell in your body where it is,32.43,4.86
used for fuel and people with type 2,34.89,4.71
diabetes however your body becomes,37.29,4.26
resistant to the effects of insulin so,39.6,4.35
it cannot do its job eventually you may,41.55,4.71
produce less and less insulin these,43.95,4.14
problems don't appear overnight but,46.26,3.42
gradually they trigger symptoms that,48.09,4.68
worsen over time that's why everyone 45,49.68,5.16
and older should get screened for type 2,52.77,5.01
diabetes every 3 years especially if,54.84,5.039
they have one of the risk factors such,57.78,5.279
as obesity physical inactivity family,59.879,5.43
history of the disease heart disease or,63.059,4.501
high blood pressure learn more about,65.309,4.231
type 2 diabetes by checking out other,67.56,4.76
videos in this series,69.54,2.78
