text,start,duration
>> DO YOU HAVE DARK THICK SKIN,9.009,0.0
"ON THE BACK OF YOUR NECK, UNDER",9.009,2.002
YOUR ARMPITS OR GROIN AREA AND,11.011,3.003
YOU TRY TO SCRUB IT OFF WITH,14.014,1.001
"SOAP, ALCOHOL AND ANYTHING YOU",15.015,1.001
CAN FIND AND IT STILL WON'T COME,16.016,1.001
OFF.,17.017,3.003
WELL IT'S NOT DIRT.,20.02,2.002
IT'S CALLED ACANTHOSIS NIGRICANS,22.022,1.001
AND YOU USUALLY GET IT WHEN YOUR,23.023,2.002
"INSULIN LEVELS ARE HIGH, LIKE",25.025,2.002
WHEN YOU HAVE TYPE 2 DIABETES OR,27.027,1.001
YOU ARE OVERWEIGHT AND EATING,28.028,1.001
TOO MUCH SUGAR.,29.029,1.001
EATING TOO MUCH OF THE WRONG,30.03,1.001
"FOODS ESPECIALLY LIKE BREAD,",31.031,4.004
"PASTA, RICE, AND POTATOES CAUSES",35.035,0.0
ELEVATED INSULIN LEVELS BECAUSE,35.035,2.002
THEY ARE ALL SUGAR.,37.037,3.003
MOST FOLKS WITH ACANTHOSIS,40.04,0.0
NIGRICANS HAVE A HIGHER INSULIN,40.04,2.002
LEVEL THAN NORMAL.,42.042,3.003
THE ELEVATED INSULIN LEVELS IN,45.045,1.001
THE BODY TURN ON INSULIN,46.046,3.003
"RECEPTORS IN THE SKIN, MAKING IT",49.049,3.003
GROW ABNORMALLY DARK AND THICK.,52.052,3.003
SOME MEDICATIONS CAN ALSO CAUSE,55.055,1.001
"THE CONDITION, OR IT CAN BE",56.056,1.001
"INHERITED, AND IT CAN ALSO OCCUR",57.057,2.002
FROM ENDOCRINE DISORDERS OR EVEN,59.059,1.001
"CANCER, BUT MOST OF THE TIME",60.06,1.001
IT'S FROM YOU EATING TOO MUCH,61.061,0.0
"SUGAR, THAT INCLUDES SUGARY",61.061,2.002
DRINKS AND SODAS.,63.063,1.001
"LOOK, I KNOW YOU DON'T LIKE THE",64.064,0.0
"WAY THIS LOOKS, SO CALL YOUR",64.064,1.001
DOCTOR.,65.065,1.001
THEY MAY PRESCRIBE A CREAM OR,66.066,1.001
LOTION TO HELP LIGHTEN THE,67.067,1.001
AFFECTED AREAS OR DO A PROCEDURE,68.068,1.001
TO GET RID OF IT.,69.069,1.001
BUT WHAT YOU HAVE TO DO IS LOSE,70.07,1.001
WEIGHT AND CHANGE YOUR DIET,71.071,3.003
DRASTICALLY BECAUSE IF YOU OR,74.074,2.002
YOUR CHILDREN HAVE THIS THEN YOU,76.076,1.001
ARE WELL ON YOUR WAY TO GETTING,77.077,3.003
DIABETES.,80.08,1.001
SO NOW THAT YOU KNOW BETTER YOU,81.081,1.001
MUST DO BETTER.,81.081,1.001
