text,start,duration
I am dr. Sonali doorway consultant,0.6,10.65
gynecologist QA guyhnic IVF birthing,8.34,5.22
hospital today we will be discussing,11.25,5.33
about polycystic ovarian syndrome,13.56,5.55
polycystic ovarian syndrome is the most,16.58,5.56
common hormonal disorder occurring in,19.11,6.24
women in their reproductive life about,22.14,5.7
four to ten percent of women have this,25.35,6.54
disorder in PCOS though ovaries are,27.84,6.839
larger than normal and there are a,31.89,4.859
series of undeveloped follicles that,34.679,5.4
appear in clumps somewhat like a branch,36.749,6.871
of grapes polycystic ovaries are not,40.079,6.57
troublesome and may not always affect,43.62,6.239
fertility when the cyst causes hormonal,46.649,6.68
imbalance a pattern of symptoms appear,49.859,6.241
polycystic ovaries have been associated,53.329,6.841
with one or more factors these include,56.1,7.049
genetic predisposition insulin,60.17,5.979
resistance or hyperinsulinism that is,63.149,5.481
high levels of insulin in blood,66.149,5.701
hyperandrogenism excess production of,68.63,6.0
male hormones and abnormality of the,71.85,7.46
hypothalamic pituitary ovarian axis,74.63,4.68
polycystic ovary is present with wide,79.43,6.729
variety of symptoms that may vary with,82.859,6.961
each individual these include multiple,86.159,7.17
ovarian cysts on sonography irregular or,89.82,8.969
absent menses infertility acne obesity,93.329,8.82
or inability to lose weight excessive,98.789,7.231
body or facial hair hirsutism thinning,102.149,6.03
of the scalp hair velvety,106.02,5.279
hyperpigmentation faults also nose an,108.179,5.911
acanthosis nigricans and multiple,111.299,6.06
hormonal imbalance the treatment in,114.09,5.839
polycystic ovaries is individualized,117.359,5.341
depending on the age at which the,119.929,5.29
patient comes to you I hope we have been,122.7,4.709
able to give you the basic information,125.219,5.281
regarding polycystic ovarian syndrome we,127.409,5.221
are hoping to have lots of interaction,130.5,2.74
with you,132.63,3.37
do log on to our blogs and website and,133.24,5.55
we shall be happy to talk to you thank,136.0,5.03
you,138.79,2.24
