text,start,duration
(Music),0.0,4.07
Announcer: Welcome to Your Health with Joan Lunden.,4.07,2.17
Presented by the Centers for Disease Control and Prevention.,6.24,4.93
"Joan Lunden: Hi, I'm Joan Lunden.",11.17,1.63
"Believe it or not, more than one in three people",12.8,2.7
in the US have pre-diabetes.,15.5,2.3
"Even scarier, 90% of them don't know it.",17.8,3.37
And if all those people with pre-diabetes,21.17,1.97
"don't do anything about it, 25% of all Americans",23.14,4.83
could have Type 2 diabetes by the year 2025.,27.97,4.54
Pre-diabetes can be reversed and you do not have to,32.51,2.79
live with the disease alone.,35.3,2.1
The CDC has created,37.4,1.34
the National Diabetes Prevention Program.,38.74,2.73
This program can help people with pre-diabetes significantly,41.47,3.97
lower their risk of ever developing Type 2 diabetes.,45.44,3.86
"In fact, using the program's services",49.3,1.87
can actually help reduce your risk by 58%.,51.17,4.0
"And if you're living with the disease,",55.17,1.97
the program can help you avoid some of,57.14,2.03
the serious complications associated with it.,59.17,3.07
What is so unique about the program,62.24,2.13
is the supportive community available to participants.,64.37,3.83
The program's lifestyle coaches help you,68.2,2.77
"establish and maintain important lifestyle changes,",70.97,3.8
"like healthy eating and increased physical activity,",74.77,3.4
as well as tips to keep you motivated and manage your stress,78.17,3.97
and the fellow participants share ideas,82.14,2.53
and they kind of help you keep on track.,84.67,1.97
Learn how you can be part of the program,86.64,2.6
by visiting cdc.gov/diabetesTV.,89.24,4.3
It can be daunting to change,93.54,1.63
"your daily diet and exercise routine,",95.17,2.13
but it can also be life saving.,97.3,2.27
And who better to understand what you're going through,99.57,2.5
than others who are going through it too.,102.07,2.27
Have a question about your diet,104.34,1.46
or looking to change up your exercise routine?,105.8,3.0
Maybe feeling discouraged because you haven't seen,108.8,2.57
an immediate decrease in your blood sugar levels?,111.37,3.0
The support of the program could help you,114.37,3.14
through all of those challenges.,117.51,2.0
So many people have turned their health,119.51,0.93
around with this program.,120.44,2.16
It is an incredible resource.,122.6,2.57
"To find out more about the CDC Diabetes Prevention Program,",125.17,4.1
visit cdc.gov/diabetesTV.,129.27,5.13
See you next time.,134.4,2.11
I'm Joan Lunden.,136.51,0.59
(music),137.1,1.44
"Announcer: Sponsored by NACDD, with support from",138.54,2.63
the Centers for Disease Control and Prevention.,141.17,2.23
Visit cdc.gov/diabetesTV.,143.4,3.0
(music),146.4,3.0
