text,start,duration
"Hey, guys.",1.8,1.14
"In this video, we're going to talk about cortisol
resistance and insulin resistance.",2.94,4.909
"You may have heard of insulin resistance,
which is a pre-diabetic state, but you may",7.849,4.431
have not heard of cortisol resistance.,12.28,1.87
I'm going to explain what it is.,14.15,2.67
"They're both a little bit similar in symptoms,
but any time you have a resistance situation,",16.82,5.84
"you have a hormone that is not going into
the cells properly.",22.66,4.939
"In other words, the receptor that's supposed
to receive the hormone is resistive, and it's",27.599,5.89
blocking that hormone from going in.,33.489,2.48
"You have a situation where you have a lot
of hormone in the body, but you have no effect.",35.969,5.761
It's not creating the function of that hormone.,41.73,4.09
"You can have symptoms of too much of the hormone
and a deficiency of the hormone at the same",45.82,4.789
time.,50.609,1.22
It's very confusing.,51.829,1.96
Let's first talk about the adrenal gland.,53.789,1.48
"The adrenal gland is a little ... There's
two glands on top of the kidney, right down",55.269,4.161
here.,59.43,1.49
The hormone I want to talk about is cortisol.,60.92,2.54
Cortisol is a stress hormone.,63.46,1.82
All right?,65.28,1.86
"What happens is it counters and it deals with
stress.",67.14,3.88
"When you have stress over a long period of
time, the receptor that's supposed to receive",71.02,6.23
"that hormone becomes downgraded or it tends
to block that hormone.",77.25,4.21
It's like a protective mechanism.,81.46,2.22
"Here are the symptoms, first, of high cortisol.",83.68,3.85
This is kind of like a Stage 1.,87.53,1.85
You have belly fat.,89.38,2.04
You have high blood pressure.,91.42,2.5
You have poor sleep.,93.92,2.22
"You have loss of protein, muscle, hair, skin,
collagen, joint, disc, bone.",96.14,8.02
A lot of your protein matrix is bone.,104.16,3.76
"High cholesterol, low Vitamin D levels, acid
reflux, even an ulcer.",107.92,6.73
Those are all symptoms of high cortisol.,114.65,2.57
The symptoms of low cortisol are inflammation.,117.22,2.18
"In other words, we need cortisol.",119.4,3.24
"You can't live without it, but we don't need
too much of it.",122.64,5.31
Cortisol is one of the main ant-inflammatories.,127.95,3.12
"If you don't have this working in the body,
you have inflammation.",131.07,3.97
Itises.,135.04,1.0
"Bursitis, tendonitis, arthritis, those types
of things.",136.04,4.77
"Then, the immune system is also controlled
by the adrenals.",140.81,3.95
The adrenals raise the white blood cells.,144.76,2.94
They help prevent infections.,147.7,1.76
They help you heal with infections.,149.46,2.19
Interesting.,151.65,1.0
"If you're not having that effect, you can
have a lot of immune issues.",152.65,4.05
"You can be very susceptible to getting colds,
viruses, and sickness.",156.7,4.82
You can develop autoimmune diseases.,161.52,2.02
Okay?,163.54,1.0
"If you think about it, what do they give people
for autoimmune?",164.54,4.2
What do they give people for inflammation?,168.74,2.5
"For, even like, skin reaction issues?",171.24,3.53
They give them Prednisone.,174.77,1.29
