text,start,duration
[Music],0.1,7.9
screening for gestational diabetes is,8.35,4.81
recommended in all pregnancies at 24 to,10.64,4.98
28 weeks this is because while there are,13.16,4.23
some risk factors that can be identified,15.62,3.659
many women who have gestational diabetes,17.39,5.04
have no respecter whatsoever if you do,19.279,5.82
have risk factors such as a personal,22.43,4.23
history of diabetes and a prior,25.099,4.441
pregnancy family history of diabetes if,26.66,4.65
you are overweight or advanced maternal,29.54,3.78
age your provider may recommend,31.31,3.48
screening as early as your first,33.32,3.58
prenatal visit,34.79,4.909
[Music],36.9,5.869
to screen for gestational diabetes we,39.699,6.04
will be giving you a pre-determined,42.769,5.97
sugar load drink in the office and then,45.739,5.011
drawing your blood work based on this we,48.739,3.48
will be able to determine whether or not,50.75,4.63
you have gestational diabetes,52.219,5.151
[Music],55.38,4.429
if you are diagnosed legislation all,57.37,4.45
diabetes you will be referred to a,59.809,4.14
diabetes educator who will help you with,61.82,4.439
a diet plan help you know what blood,63.949,4.201
sugar control you need to have in order,66.259,3.991
to help to maintain a safe pregnancy and,68.15,4.71
as well a high-risk obstetrician may be,70.25,4.409
involved in your care in addition to,72.86,5.0
your general OB provider,74.659,3.201
[Music],78.88,3.419
women who are diagnosed with gestational,80.31,4.299
diabetes do have a higher risk of,82.299,3.691
certain complications for both,84.609,3.411
themselves and their newborns,85.99,3.96
complications that can be associate with,88.02,3.939
gestational diabetes for mothers include,89.95,4.14
an increased risk for preeclampsia which,91.959,3.601
is a high blood pressure disorder of,94.09,3.93
pregnancy a higher risk of caesarean,95.56,5.009
delivery and approximately two-thirds of,98.02,3.48
women diagnosed with gestational,100.569,3.39
diabetes will go on to be diagnosed with,101.5,5.189
type two diabetes later in life for,103.959,4.59
newborns there is a higher risk of being,106.689,3.811
born with a low blood sugar which may,108.549,3.66
require an admission to the neonatal,110.5,5.129
intensive care unit a higher risk of a,112.209,5.61
high birth weight as well as a link to,115.629,4.621
childhood obesity it's important to,117.819,4.41
remember that all of these risks can be,120.25,3.959
reduced by having good blood sugar,122.229,4.911
control throughout the pregnancy,124.209,2.931
[Music],127.61,5.01
gestational diabetes in pregnancy is,130.24,5.56
associated with several outcomes for,132.62,5.25
mothers and babies that we will be,135.8,4.83
monitoring you for in Mother's there is,137.87,4.89
an increased risk for preeclampsia which,140.63,4.53
is a high blood pressure disorder of,142.76,4.62
pregnancy there's an increased risk for,145.16,6.27
cesarean delivery and a higher risk for,147.38,7.23
type 2 diabetes later in life for babies,151.43,5.7
there is an increased risk of being born,154.61,4.44
with low blood sugar which can increase,157.13,3.84
the admission rate to the neonatal,159.05,4.17
intensive care unit there is an,160.97,3.989
increased risk for a high birth weight,163.22,3.66
and also a link with childhood obesity,164.959,4.411
it's important to understand that with,166.88,4.41
good blood sugar control all of these,169.37,8.94
risks can be reduced in pregnancy to,171.29,8.16
reduce your risk of developing,178.31,3.24
gestational diabetes it is recommended,179.45,3.75
that you participate in a moderate,181.55,4.59
intensity aerobic activity more days of,183.2,6.24
the week than not not only is exercise,186.14,5.37
recommended in pregnancy but it is also,189.44,4.41
safe and encouraged if you have any,191.51,4.11
questions about whether or not you are,193.85,3.84
exercise of choice is seek you can ask,195.62,4.589
your provider it is also recommended to,197.69,5.46
avoid a diet that is high in any added,200.209,6.231
sugar foods or beverages,203.15,3.29
[Music],206.73,6.799
you,214.069,2.06
