text,start,duration
in a contemporary society where an,3.84,5.12
individual's ideal self is heavily,6.399,5.12
influenced by pop culture and media,8.96,4.88
it is easy to understand why some women,11.519,6.961
define beauty as being slim and hairless,13.84,4.64
society's definition of beauty is,22.08,5.119
extremely problematic because this ideal,24.4,4.959
prototype can only be achieved in a,27.199,4.721
specific cohort of women who have the,29.359,5.841
biological framework,31.92,3.28
i was diagnosed with picoset 12. in the,37.76,4.479
years to follow i suffered from,40.64,4.079
irregular periods weight gain and a lot,42.239,5.121
of body hair,44.719,2.641
i have always tried to remain a,48.879,4.16
relatively healthy lifestyle however i,50.32,4.48
constantly struggle with my weight and,53.039,3.121
have suffered from anxiety and,54.8,5.04
depression in university,56.16,3.68
there are many biases women with picos,60.8,3.999
face and without a proper understanding,62.8,4.48
of picos and its implications there is a,64.799,4.721
societal gap in sensitivity that cannot,67.28,5.879
be easily bridged,69.52,3.639
so,73.76,5.44
what is polycystic ovarian syndrome,75.36,5.84
picose is caused by an hormonal,79.2,4.4
imbalance within the female body which,81.2,4.559
can lead to a variety of both internal,83.6,4.05
and external symptoms,85.759,3.521
[Music],87.65,3.789
while the disorder is not completely,89.28,4.64
understood there is a general agreement,91.439,4.801
among physicians that two of the,93.92,4.96
following three symptoms must be present,96.24,4.879
in order to diagnose picos,98.88,5.44
the first one is menstrual irregularity,101.119,5.601
which involves an irregular or absent,104.32,4.72
period which can lead to difficulty,106.72,3.679
getting pregnant,109.04,2.48
secondly,110.399,3.36
increased levels of testosterone which,111.52,4.879
is associated with the excess body hair,113.759,5.36
facial hair and acne present among women,116.399,6.561
with pecos thirdly polycystic ovaries,119.119,6.481
the abnormal presence of cysts in the,122.96,4.88
ovaries which can increase risk for,125.6,4.719
uterine cancer these symptoms can be,127.84,5.2
accompanied by diabetes obesity and,130.319,4.0
heart disease,133.04,4.0
currently there is no cure for pecos but,134.319,4.801
you can manage the pico symptoms through,137.04,4.08
different therapeutic methods,139.12,4.4
normally symptoms of pecos will resolve,141.12,4.4
themselves once a woman is nearing,143.52,4.079
menopause studies have suggested that,145.52,4.64
picos may have a large genetic component,147.599,5.121
as reports demonstrate that picos is,150.16,4.64
more prevalent within family clusters,152.72,4.64
rather than the general population,154.8,5.439
furthermore in a study by allegro et al,157.36,5.44
which investigated picos outcomes in 80,160.239,4.801
mothers found that 22 percent of,162.8,5.439
daughters tested positive for picos,165.04,5.36
increased androgen levels a hallmark,168.239,4.64
symptom for picos was not exclusive to,170.4,4.8
daughters but was also seen in sons of,172.879,4.401
these 80 mothers,175.2,4.0
while this suggests a strong genetic,177.28,4.879
predisposition for picos a clear linkage,179.2,5.119
of specific genes associated with this,182.159,4.481
condition is unclear,184.319,4.161
genes that are relevant for picos are,186.64,3.76
also associated with other genetic,188.48,4.0
disorders and thus determining the,190.4,4.08
degree to which these genes contribute,192.48,4.88
to picots poses difficulty,194.48,5.52
genetics or not women come in all shapes,197.36,4.959
and sizes they each have their own,200.0,4.48
unique characteristics all women are,202.319,4.321
beautiful and for those with picos you,204.48,4.399
should not view this as a liability but,206.64,3.84
as an asset which defines your,208.879,3.841
uniqueness be comfortable in your own,210.48,4.399
skin be you,212.72,3.599
to get more information about the,214.879,4.0
pathophysiology of picos please be sure,216.319,3.84
to check out part two on the,218.879,3.44
demystifying medicine channel thank you,220.159,3.681
for watching,222.319,4.57
[Music],223.84,3.049
