text,start,duration
welcome everyone to another wonderful,0.439,8.261
episode here Jos podiatry we have young,2.76,14.25
patients we have a young patient who has,8.7,9.81
presents our office for the first time,17.01,6.179
today with multiple chief complaints,18.51,9.919
unfortunate complaints let's take a look,23.189,10.791
so we have a diabetic patient way the,28.429,9.79
vascular severe vascular disease had a,33.98,6.97
trans metatarsal amputation here what,38.219,6.241
year was this five years ago that was,40.95,9.99
upstate right here in Miami in Miami,44.46,11.009
okay and in respect to this one to the,50.94,11.43
left we have an ulcer right there just,55.469,8.371
to get it out of the way this patient,62.37,3.87
won't be sent to the hospital today for,63.84,3.599
a lot of reasons and I'll show you guys,66.24,3.39
why let's take a look at the the right,67.439,6.091
they did a partial resection there's you,69.63,7.59
know digits 2 3 4 & 5 there's a very,73.53,8.6
large ulcer here and yeah come on in,77.22,15.48
there is a he had Charcot here you guys,82.13,13.0
can see III mean I haven't even asked,92.7,4.16
and I can only tell this is definitely,95.13,5.33
the whole make foot has collapsed,96.86,7.93
completely and totally and this is what,100.46,10.589
I'm I'm concerned about here so there is,104.79,6.259
phishing is diabetic completely totally,111.71,9.48
neuropathic fortunately he's a smoker,114.45,6.74
okay or just this is all callus this has,121.52,9.82
been how long has this been here my,129.72,16.08
friend months you know when we talk,131.34,17.25
about saving Lin saving lives you know,145.8,9.78
this gentleman has been fortunate he,148.59,9.57
still has his right leg and his left a,155.58,4.62
portion obviously he's missing a portion,158.16,7.4
of the left foot and he's got this this,160.2,12.45
sinus tract here right let's see if the,165.56,11.429
probes anywhere right I feel bone there,172.65,6.72
there's the bone so until proven,176.989,4.661
otherwise we now we have to there's,179.37,9.69
probably bone infection here we have to,181.65,11.93
rule that out okay,189.06,4.52
so we'll leave it just like that again,193.709,6.741
he's going to the hospital and then this,195.659,4.791
is a very deep this is a very deep,201.409,20.681
defect you know the good news I think,209.329,18.701
and respect to and respect to this yeah,222.09,12.09
so right here I feel the bone which is,228.03,13.56
not a good sign now right here that's,234.18,16.139
the bone that's how deep again so you,241.59,12.959
know there's a lot of osseous,250.319,8.34
arrangement Charcot you know when this,254.549,6.5
is I mean this is one of those cases,258.659,4.681
this is definitely one of those cases,261.049,5.49
where you're you know doctor you know,263.34,5.67
between Dr Fernandez myself and all the,266.539,4.781
other doctors we're gonna have to really,269.01,6.42
pour everything our our soul our,271.32,7.26
everything to make sure we salvage it as,275.43,7.95
much as we can you know we're here to,278.58,10.05
help you and and we will it's not gonna,283.38,8.99
be it's not gonna be an easy ride,288.63,3.74
by you know we'll we'll give it a,293.33,5.61
hundred percent one hundred and ten,297.44,2.84
percent,298.94,5.28
okay yes you know I will definitely you,300.28,5.319
know keep everyone afloat on this,304.22,3.659
patients progress we have a lot of work,305.599,17.04
to do a lot it's gonna be okay I know,307.879,18.561
we're gonna take great care of you okay,322.639,6.691
let's just let's just get the process,326.44,11.68
movie like always WWE jaws podiatry calm,329.33,10.41
Instagram doctor so I've just been at,338.12,2.849
your Facebook and that's not least our,339.74,3.84
YouTube channel Jones healthcare I will,340.969,3.75
definitely keep everyone a float on this,343.58,5.329
patients progress very unfortunate but,344.719,4.19
you're in good hands and and good feet,349.81,7.289
okay my friend thank you,353.139,3.96
