text,start,duration
"today we're going to talk about a very
common",0.399,2.881
"yet under diagnosed condition autonomic
neuropathy",3.28,3.92
"now what does autonomic neuropathy mean
neuropathy means nerve damage and with",7.2,4.399
"autonomic we're dealing with the part of
the nervous system",11.599,2.401
"that's called the autonomic nervous
system which controls things",14.0,3.92
"automatically which is a combination of
the flight or fight stress response",17.92,5.279
"and the parasympathetic nervous system
which is rest or digest",23.199,4.24
"and the enteric system which is another
system that can control your digestive",27.439,4.16
"system
that part of the nervous system is on",31.599,1.921
"automatic and you don't have to do
anything it just",33.52,2.559
"works on its own as in bladder control
cardiovascular system control i mean you",36.079,6.48
"don't have to think about your heartbeat
it just automatically",42.559,3.041
"works digestion and genitals
you may have heard a condition called",45.6,4.799
"peripheral neuropathy where you have
damage to the peripheral nerves on the",50.399,4.16
"bottom of your feet or your hands
those are the sensory nerves that get",54.559,3.361
"damaged from conditions like diabetes
for example where your hands or feet get",57.92,4.959
"numb
like a burning sensation or even severe",62.879,3.441
"pain
and here's the thing the number one",66.32,1.839
"cause of this condition
is diabetes but if you think about it",68.159,5.441
"you don't just end up with diabetes
overnight it gradually goes from high",73.6,4.64
"insulin
to insulin resistance to pre-diabetes to",78.24,3.6
"eventually a diabetic right
well you don't end up with this",81.84,3.04
"condition overnight either
it gradually occurs so you may have",84.88,4.879
"one or more of these symptoms and that
could be the beginning of this condition",89.759,4.4
"i'm increasing your awareness so you can
do something about it before you end up",94.159,4.881
"with this condition just because you
weren't diagnosed with diabetes",99.04,3.359
"doesn't mean that it's not related to a
blood sugar issue",102.399,3.441
"another cause of this could be some type
of autoimmune condition to",105.84,4.4
"part of the nervous system or maybe even
a virus but diabetes is number one",110.24,5.44
"on the list so let's go through the
symptoms urinary retention",115.68,5.2
"a lot of people have this symptom but
they never connect the dots with",120.88,5.04
"it being connected to maybe a
pre-diabetic state or even",125.92,4.08
"a blood sugar problem number two
hypertension",130.0,3.36
"we know diabetics usually have high
blood pressure at some point",133.36,3.68
"well now we know why then you have
number three",137.04,3.6
"abdominal pain or achiness
and that can show up in kind of an",140.64,5.28
"uncomfortable feeling
in your abdominal area number four",145.92,4.84
"malabsorption this is a real big one you
may not feel this but it might show up",150.76,4.52
"in nutritional deficiencies
which is a whole other series of",155.28,3.28
"symptoms number five
gastroparesis this is simply a condition",158.56,4.64
"where your digestive system is very
sluggish",163.2,2.64
"it's slow and things just move at a
snail's pace",165.84,3.84
"well guess what that's what's causing it
coming",169.68,3.199
"usually from this or a pre-diabetic
state number six",172.879,3.281
"constipation a very common symptom
number seven sleep apnea number eight",176.16,8.56
"abnormal sweating that could be either
your body is too dry",184.72,4.32
"or you sweat too often so many people
have an abnormal",189.04,3.76
"sweating situation either they don't
sweat enough or they sweat",192.8,3.439
"too much number nine orthostatic
hypotension",196.239,4.561
"this occurs when you stand up and you
get really dizzy your blood pressure",200.8,3.999
"drops too
low another name for this would be pots",204.799,5.281
"all right number 10 arrhythmias so that
would",211.28,3.44
"involve the cardio as far as having
autonomic neuropathy",214.72,4.0
"of the genitals that can range from pain
to just lack of function of those organs",218.72,6.239
"what can be done
about this condition there's two things",224.959,4.56
"that i would recommend benfotamine which
is a",229.519,3.841
"fat-soluble b vitamin which works really
good on peripheral neuropathy but it",233.36,5.12
"also
is effective in all types of neuropathy",238.48,3.44
"especially if it's related to diabetes
or pre-diabetes",241.92,3.36
"and alpha lipoic acid both of these
act as a very powerful antioxidant to",245.28,5.92
"repair not only the free radical damage
that's coming from this",251.2,4.08
"but both of these are fat soluble and
they support",255.28,3.919
"the myelin sheath around the nerve which
is the protecting part",259.199,3.361
"the effectiveness of this in this
i believe is dependent on if you're also",262.56,5.76
"doing keto intermittent fasting because
this gets at the the root of this",268.32,4.8
"problem right here
but these two right here would be two",273.12,3.76
"really good recommendations
for this condition all right thanks for",276.88,3.96
watching,280.84,3.0
"hey we're back with another amazing
recipe no grains",284.16,3.52
"no sugar totally keto there's no
suffering on keto absolutely not karen",287.68,5.44
"and it's an immune system builder
absolutely",293.12,3.04
"you have to check this out i think you
should hurry up watch the recipe",296.16,3.68
"and make it yourself it's just so easy
to be keto",299.84,3.199
"but is it simple it's super simple we
hope you enjoy",303.039,4.561
"making it as much as we are enjoying
eating it",307.6,4.24
