text,start,duration
"Just incase any of you did not know,
I do caption all of my videos.",0.26,4.07
"All you have to do is press that caption button
which is just below,",4.33,3.75
it’s the little CC box.,8.08,1.59
"They’re all captioned so if you need it,
it’s there.",9.67,3.35
[Intro Music],13.02,2.1
"Well hello everyone and welcome back to my
channel,",15.12,2.66
"or if you are new,
hello welcome to my channel, my name is Sophie.",17.78,3.88
Gastroparesis is a *BEEP* lets be honest.,21.66,3.84
"And there sadly isn’t ‘safe’ options
when it comes to food.",25.5,5.49
"There are safe-er options but these still
come with consequences…",30.99,5.329
at least for me anyway.,36.319,2.571
"I recently saw a nutritionist or dietician,
is there a difference between the two?",38.89,7.28
I don’t know.,46.17,2.399
"But she actually made quite a lot of sense
in what she said.",48.569,3.34
"Now in my many years of Gastroparesis,
I have certainly been through my fair share",51.909,4.07
"of nutritionists and they’ve basically told
me what foods to avoid,",55.979,3.82
"and that i can’t ear anything besides water
pretty much.",59.799,3.79
"This lady actually told me what I CAN eat
to try and reduce those symptoms.",63.589,5.401
"It’s not a cure and it’s still going to
come with some consequences,",68.99,3.72
"but it tries to reduce the symptoms whilst
giving you a balanced diet",72.71,5.46
"which is what I have really really struggled
with over the years.",78.17,3.4
"And whilst there are foods that do take longer
to digest and therefore give more symptoms,",81.57,5.85
it is all about having things in moderation.,87.42,3.6
"Another interesting thing that I learnt from
her was that different foods actually digest",91.02,4.39
"differently
when eaten together than when eaten alone.",95.41,6.33
Puuuuuffff….,101.74,1.06
Mind Blown.,102.8,1.0
"Let me give you an example;
Bananas.",103.8,2.49
"I do love me a good banana,
however bananas do have a lot of fibre in.",106.29,4.74
"And whilst this is good for your body,
fibre is harder to break down,",111.03,4.31
especially with Gastroparesis.,115.34,2.05
"So when you eat them alone,
they take longer to digest and therefore can",117.39,3.71
"give more pain,
more nausea,",121.1,2.059
and even lead to constipation.,123.159,2.261
"However,
if you add some almonds,",125.42,2.18
"*pronounces differently* almonds…
al-monds…",127.6,2.42
