text,start,duration
did you know one in three american,0.399,3.601
adults has pre-diabetes,2.159,3.68
what does that really mean so,4.0,3.759
pre-diabetes is when your blood sugar,5.839,3.84
levels are running higher than normal,7.759,4.0
but they haven't quite reached the type,9.679,4.0
2 diabetes numbers,11.759,3.521
that means that your cells aren't,13.679,3.44
effectively using insulin,15.28,4.64
and blood sugar like they should insulin,17.119,4.881
is a hormone produced from the pancreas,19.92,4.56
after a meal your pancreas reduces,22.0,3.119
insulin,24.48,3.2
to get that sugar into your cells when,25.119,4.721
you have pre-diabetes or insulin,27.68,3.359
resistance,29.84,3.52
that insulin is unable to get into your,31.039,5.04
cells to open it up to all that sugar,33.36,5.12
so all of that extra sugar runs into,36.079,3.121
your blood,38.48,6.399
leading to elevated glucose levels,39.2,7.76
you may be at risk for pre-diabetes if,44.879,4.0
you're over the age of 45,46.96,4.96
have a family history of type 2 diabetes,48.879,4.721
if you were a pregnant woman and had,51.92,3.36
gestational diabetes,53.6,4.56
had elevated blood pressure levels have,55.28,3.599
elevated,58.16,2.719
cholesterol levels or physically,58.879,4.0
inactive all of these things put you at,60.879,3.521
a greater risk for developing,62.879,2.881
pre-diabetes,64.4,5.68
and then potentially type 2 diabetes,65.76,4.32
there are several things you can do to,71.439,3.04
reduce your risk of developing,73.04,2.88
pre-diabetes,74.479,3.28
start eating more fruits and vegetables,75.92,3.68
they contain a lot of fiber which are,77.759,3.441
very great for your heart,79.6,3.92
and help to keep you fuller for longer,81.2,4.16
start to minimize your portions,83.52,4.16
try using measuring spoons and measuring,85.36,3.92
cups when you're eating,87.68,3.28
another thing you can do is start to,89.28,4.32
move your body more aim for 150 minutes,90.96,4.4
a week of physical activity,93.6,4.4
that can be walking biking yoga or even,95.36,4.16
strength training,98.0,3.759
if you're currently a smoker pursue,99.52,3.36
options to stop,101.759,3.761
talk to your provider or join a group,102.88,4.48
another thing you can do is be mindful,105.52,3.2
of your beverage intake,107.36,4.0
choose water more and try to eliminate,108.72,4.24
sugar sweetened beverages they have a,111.36,2.64
lot of calories,112.96,4.0
and have a great impact on blood sugar,114.0,4.64
if you believe you may be at risk for,116.96,3.92
pre-diabetes or type 2 diabetes,118.64,4.0
reach out to your provider today to,120.88,8.8
schedule an appointment,122.64,7.04
