text,start,duration
okay so,4.08,3.04
dana just finished,5.359,4.561
well today's her last visit and we did,7.12,4.88
our evaluation,9.92,4.799
and i'm totally blown away at how well,12.0,4.56
she's done i know she's done really well,14.719,2.56
so,16.56,2.0
tell a little bit about what brought you,17.279,3.121
into the office what was this what were,18.56,4.799
your symptoms first well i do a lot of,20.4,4.16
walking,23.359,5.601
and for exercise as well as doing my,24.56,7.839
gym thing and my feet would just keep,28.96,6.08
burning and burning all the time was,32.399,4.721
just achy and,35.04,3.039
and,37.12,3.439
really not able to really,38.079,4.721
function well really well and feel good,40.559,3.84
about it and how long have that been,42.8,3.759
bothering you for oh gosh it's probably,44.399,3.521
been,46.559,3.52
15 years okay,47.92,4.08
now deana came in and actually did,50.079,5.441
another program of mine a few years ago,52.0,5.84
for thyroid problems and she did really,55.52,4.559
well with that as well,57.84,4.719
she came in a couple of months ago and,60.079,5.04
said hey i saw your ad and i have this,62.559,3.841
and i didn't even know she was dealing,65.119,2.161
with that,66.4,4.24
so we put together a program for her and,67.28,7.04
so when she started out she was 73 loss,70.64,7.28
of function on her one foot and 63 loss,74.32,5.52
of function on the other,77.92,5.68
today we just did the reaval and what,79.84,5.68
were your numbers,83.6,5.44
eight on one side and 21 on the other,85.52,4.4
side,89.04,3.28
eight percent loss she went from 63,89.92,4.48
percent loss of function to eight,92.32,4.0
percent loss which is incredible i've,94.4,3.84
never had that happen so far that's the,96.32,4.4
best results i've ever seen so far,98.24,5.28
the other one to go to 21,100.72,5.28
is incredible as well when you start out,103.52,4.72
at 73 percent loss of function and go to,106.0,4.0
21,108.24,3.519
that's incredible you know i'm happy,110.0,6.079
when i see a 55 percent um you know,111.759,6.72
functionality versus,116.079,4.64
when you're that low so that was,118.479,4.401
incredible i am just i'm i'm kind of,120.719,3.76
speechless it's incredible how well,122.88,3.76
she's done now why did you think you've,124.479,3.201
done so well because you were just,126.64,2.959
telling me that so tell tell,127.68,3.68
the audience whoever's watching this why,129.599,3.36
did you do so well,131.36,4.959
i i think i did well because i,132.959,6.241
was really strict with the diet okay,136.319,4.0
which,139.2,5.119
also let me lose 18 pounds wow,140.319,7.601
we'll take that yeah how old are you,144.319,4.481
i'll be,147.92,4.959
i'm 77. 77. so usually 77,148.8,6.0
year old people aren't losing weight,152.879,3.521
unless there's problems like health,154.8,4.0
problems right yes so that's great i,156.4,4.8
mean so an added bonus,158.8,4.64
but she stuck to the diet she did the,161.2,4.56
metabolic stuff that we needed to do and,163.44,3.84
look at those numbers,165.76,2.96
21,167.28,3.12
loss of function and eight percent loss,168.72,3.36
of function so that means,170.4,4.08
she her numbers basically flipped on her,172.08,5.28
one foot she was had a 73 percent loss,174.48,6.399
and now she has 73 percent gain which is,177.36,5.2
awesome,180.879,3.121
what would you recommend people who are,182.56,3.36
looking at this program,184.0,8.879
i i would say come in talk to dr watt um,185.92,6.959
and just,193.04,4.0
adhere to whatever he says and be strict,194.0,4.959
about everything because it's worth it i,197.04,4.08
mean it's it's it's so much worth it to,198.959,4.321
avoid the bad stuff to get what we've,201.12,3.119
gotten,203.28,3.44
and sometimes it's just really hard to,204.239,4.961
follow a diet day after day right yeah,206.72,4.159
it gets old for sure,209.2,4.959
and you you just gotta really be strict,210.879,4.321
and,214.159,3.36
and stick to it yeah mind the in the,215.2,5.44
right place and look at the big picture,217.519,4.961
yeah for sure now do you have any more,220.64,3.36
burning on the feet i didn't even ask,222.48,3.2
you this question no more burning in the,224.0,4.0
feet you're walking you're exercising,225.68,3.919
all that stuff she goes to curves,228.0,2.959
regularly,229.599,3.84
and no more pain right that's a high,230.959,3.761
five right there thank you so much,233.439,4.841
you've been awesome,234.72,3.56
you,248.239,2.08
