text,start,duration
"- With the feeding tube
my nutrition going,",0.448,1.673
I don't have to worry about it.,2.121,1.115
"But now I'm starting to
really feel the effects",3.236,1.972
of not getting proper nutrition.,5.208,1.549
"I'm sorry, ya'll.",6.757,1.575
"Till I can get adequate nutrition again,",8.332,4.052
I'm gonna take a break from the vlogs.,12.384,2.004
(upbeat music playing),14.388,3.25
Going on an adventure.,27.58,1.247
- It got physical there.,28.827,2.0
(laughter),32.072,2.25
"- Good Friday morning, everyone.",39.888,2.667
I felt the lack of nutrition this morning,43.813,3.417
when I woke up.,49.17,1.25
I just feel not so great.,51.613,2.083
"But the good news is, I have what I need",56.145,3.333
to help hold me over until Monday.,63.123,2.833
Kate Farms amazingly overnighted,67.554,2.114
"the oral nutritional
supplemental drink to me,",69.668,4.219
so I got that this morning.,73.887,2.068
"And later today I'll
be getting my delivery",75.955,3.445
"for my usual infusion
and port care supplies",79.4,3.831
"including the extra
fluids for this weekend.",83.231,3.388
I am infusing now.,86.619,1.5
And I'm just taking it easy.,91.308,1.68
"I'm doing my best not
to expend any energy,",92.988,2.857
so I'm just doing the best I can.,95.845,2.75
"So here's everything that's
gonna help hold me over",101.942,2.811
"until Monday when we can
replace my feeding tube.",104.753,3.592
"Got the oral nutritional
shakes from Kate Farms,",108.345,2.701
"my fluids, and the ambulatory
pump to infuse the fluids.",111.046,4.167
"This is a banana bag
with the extra nutrients,",116.131,2.955
electrolytes and what not.,119.086,2.208
In no way does this replicate what my,121.294,2.279
feeding tube formula does for me.,123.573,2.653
And I am probably gonna get a bit worse,126.226,2.415
before things get better.,128.641,2.0
"But at the very least,
all of this will help.",130.641,4.155
"I am really thankful Kate
Farms sent this to me",134.796,2.28
on such short notice.,137.076,1.359
They overnighted it to me,138.435,1.294
so I could have it through the weekend.,139.729,2.282
"And this can be used for
feeding tube formula.",142.011,4.248
"I know people who do use
it for their feeding tube.",146.259,3.107
We use their other formula because,149.366,2.699
it's higher in caloric value,152.065,2.188
and its properties are more broken down,154.253,2.793
so it's easier for my body to absorb.,157.046,2.507
"But this is gonna be a good
solution for me to sip on",159.553,3.251
'cause it's really nutritious.,162.804,1.403
And I put the others in the fridge,164.207,1.947
"since I prefer them to be chilled,",166.154,1.633
but I am going to try this one right now.,167.787,2.971
I got the chocolate-flavored.,170.758,2.417
"I'm gonna try it right now
'cause I haven't tried it yet.",174.166,2.807
So I just shook this up.,176.973,2.0
It actually tastes really good.,182.483,2.305
Awesome.,184.788,0.99
"So I cannot do a lot of volume,",185.778,2.583
"but at least the few sips I
do manage throughout the day",189.478,2.995
will be really nutritious.,192.473,1.621
And that's good.,194.094,1.495
When I have my feeding tube and,195.589,1.436
"I'm getting proper nutrition,",197.025,1.818
"I still do take a few
bites of various foods",198.843,2.505
"throughout the day, but since I don't",201.348,1.879
"have my nutrition running,",203.227,1.643
"I have to make what I intake
orally now really count,",204.87,3.083
so I'm only gonna be intaking,207.953,2.178
the Kate Farms nutritional shake.,210.131,2.75
"And gosh, the feeding tube
takes away so much stress.",214.219,4.167
"I can feel myself becoming
a bit emotional because",219.406,4.167
"with the feeding tube
and my nutrition going,",224.856,2.31
"I don't have to worry about it,",227.166,1.432
