text,start,duration
"Hi, my name is Dr. Dana Baras.",5.299,1.821
I'm an Ob/Gyn with Signature Ob/Gyn.,7.12,3.05
"We deliver babies at Howard County General
Hospital and provide Gyn care there as well.",10.17,6.98
Diabetes is a disease of abnormal blood sugar.,17.15,2.879
"It is mostly caused by insulin resistance
in the body, but it can be due a complete",20.029,6.34
lack of production of insulin.,26.369,3.08
"Gestational diabetes is diabetes that is first
diagnosed in pregnancy.",29.449,3.401
"It is usually due to interference between
the insulin hormone and the pregnancy hormones",32.85,6.979
"leading to an abnormal glucose level in the
blood.",39.829,4.091
"Gestational diabetes can increase a woman's
risk of developing pre-eclampsia, of needing",43.92,3.659
"a cesarean section, or even having a still
birth.",47.579,6.131
"Women are at increased risk of developing larger
than normal babies, that's increasing their",53.71,6.739
"risk of NICU admission and of shoulder dystocia,
which are the shoulders getting stuck as the",60.449,6.621
baby is delivering vaginally or by C-section.,67.07,3.93
"Babies also have an increased risk of developing
neonatal jaundice. They can develop neonatal",71.0,4.98
hypoglycemia which is low blood sugar.,75.98,3.71
"In order to make sure that you and your baby
are healthy during pregnancy, it is important",79.69,4.95
to maintain a healthy weight during pregnancy.,84.64,3.2
This includes a healthy diet and regular exercise.,87.84,3.72
"Some women can control gestational diabetes
with diet alone, but many women will need",91.56,4.69
to take insulin instead.,96.25,2.08
"Oral hypoglycemics, that is oral medication,
is no longer recommended in pregnancy due",98.33,6.56
to risk of low blood sugar in the infants.,104.89,3.57
"We also recommend antenatal testing which
is regular office visits with additional testing",108.46,6.45
"with heart tracings and ultrasounds to decrease
your risk of complications during a pregnancy",114.91,5.04
complicated by gestational diabetes.,119.95,3.69
"In a healthy woman, with a healthy BMI at
the start of pregnancy, the recommendation",123.64,4.52
is to gain between 25 and 35 pounds in pregnancy.,128.16,3.34
"In a woman whose BMI is above normal, you'll
be recommended to gain less than that amount.",131.5,8.27
"Women who have gestational diabetes are certainly
at increased risk of developing diabetes postpartum.",139.77,5.01
"We recommend a two hour glucose tolerance
test six weeks post partum to determine if",145.78,5.23
"the woman still has diabetes and then she
should follow up with her primary care doctor",151.01,4.43
"yearly to ensure she has not developed diabetes
at that point.",155.44,3.59
