text,start,duration
[MUSIC],0.0,6.893
"I came to the conclusion of
bariatric surgery because I was a 22",6.893,4.164
year old kid.,11.057,0.933
"Chewie, come here!",11.99,0.606
Just started grad school. Chewie!,12.596,1.594
And,14.19,0.37
"didn't have the life
that I wanted to live.",14.56,2.08
Got get him!,16.64,0.62
"I couldn't go into the career
I wanted to go into.",17.26,1.573
"And I couldn't do the things
that I wanted to do in my life.",18.833,1.931
And I had tried all the diets.,20.764,3.366
"I had tried high protein,
low carb diets, and",24.13,3.46
"just the whole good old fashioned
working out, and none of it worked.",27.59,3.41
"One day, my dad actually pulled
me aside because he had had",31.0,2.69
"the surgery,
my mom had had the surgery.",33.69,1.52
"I have a lot of people in my life
that have had the gastric bypass",35.21,2.59
surgery.,37.8,1.23
"And he told me that
it was an option.",39.03,3.35
"It was kind of like, my gosh, this
is something that's a viable option.",42.38,4.651
>> I can actually do this.,47.031,0.782
>> How are you?,47.813,1.981
">> Fine, how are you?",49.794,0.526
">> The most important piece of
advice I would give somebody is to",51.4,2.37
"do what the bariatric
team tells you to do.",53.77,2.9
>> Maintain your fluids.,56.67,1.054
">> They tell you to get your
64 ounces of water, and",57.724,1.784
"they tell you to get however much
protein you're supposed to get in.",59.508,2.622
You will be rewarded for it later.,62.13,1.81
Are you okay?,63.94,0.7
">> Yeah.
>> You need to get out of bed, and",65.76,1.25
"you need to start walking because
that's how the healing process",67.01,2.61
starts to take place.,69.62,1.35
"Don't think that you can't get out
there and walk the day of surgery or",70.97,3.57
"the day after to
a couple of days after.",74.54,2.43
"You'll be able to do whatever
it is that you love to do.",76.97,2.62
You'll be able to do that.,79.59,1.238
"It's not something that,
this surgery isn't something that is",80.828,4.032
"going to keep you on the couch for
a month.",84.86,2.19
">> Today's topic is gonna be all
about hydration and it's probably",87.05,3.82
"the most important thing that
you can do immediately post-op.",90.87,4.07
">> You need to keep
fluid going into you.",94.94,1.4
"So just have your bottle
of water with you.",96.34,2.29
"Take little sips every now and
then, and you'll be good.",98.63,4.28
"You have limited real
estate in your stomach.",104.73,1.66
"And you have to use that up with
good things like protein to help",106.39,4.43
make you strong and,110.82,0.72
"keep your strength throughout
the surgery process.",111.54,2.12
"The key thing there is you
have to get protein in first.",114.86,3.21
"No matter what else is around, no
matter what else is on your plate,",118.07,2.89
"you have to get your meats and
fish and all that in.",120.96,3.88
"All your protein needs
to get in first.",124.84,1.606
Use them for snacks.,126.446,1.044
"Something high protein just to get
that little extra protein in every",127.49,3.062
"day, every chance that you can.",130.552,1.492
"The vitamins are a little
bit of a challenge.",132.044,1.996
Sometimes I'll forget.,134.04,0.694
I have this support system.,134.734,1.656
"I have my mom yelling at me
every day, get your vitamins in.",136.39,3.02
"I have my dad telling me
to get my vitamins in.",139.41,1.92
"I'll set a reminder on my phone,
get your vitamins in, your B12,",141.33,3.84
"your multivitamin, your vitamin C,
all that kinda stuff.",145.17,4.48
"It's something that you need to do
because this isn't just something",149.65,2.78
"that, you don't just get your
vitamins in for a month or two.",152.43,3.35
"It's something you have to do for
your whole life.",155.78,2.23
"Exercise by far,
has been the biggest factor because",158.01,4.24
"it makes that scale tick down
even faster and that's a very,",162.25,3.42
"very cool thing to see,
especially in the first year.",165.67,2.44
"You start seeing
things in your body,",168.11,1.41
"you start seeing these changes
when the weight's coming off.",169.52,3.24
You're gaining muscle and,172.76,2.4
"you're working out,
it's an incredible thing to see.",175.16,2.81
"I would just say, don't be scared.",180.05,2.91
"This is the most rewarding thing
that I have ever done in my life.",182.96,3.22
It is a blessing.,186.18,0.97
"It's a miracle and it's something
that I would go back and",187.15,2.94
I would do tomorrow.,190.09,0.96
"I'm now able to be the person
that I was meant to be.",191.05,2.468
