text,start,duration
over one in three Americans ages 18 and,0.299,6.75
older have pre-diabetes what is it and,3.449,5.781
how can you reduce your risk,7.049,4.38
pre-diabetes is when you have a blood,9.23,4.36
glucose or blood sugar level which is,11.429,4.111
higher than normal but not quite high,13.59,3.72
enough to be diagnosed with type 2,15.54,2.55
diabetes,17.31,3.18
you can reduce your risk of pre-diabetes,18.09,5.49
and prevent it from further into type 2,20.49,5.91
diabetes by several things one you can,23.58,4.949
eat a well-balanced diet which includes,26.4,4.469
fruits vegetables calcium rich foods,28.529,5.341
whole grains and protein foods also you,30.869,5.881
could exercise at least 150 minutes a,33.87,5.22
week which is equivalent to 30 minutes a,36.75,4.71
day five days a week or you can also,39.09,4.77
work with a registered dietician who,41.46,4.74
will help establish long lasting healthy,43.86,4.129
habits which are specific for you,46.2,3.72
individuals who are at a higher risk of,47.989,4.061
becoming pre-diabetic are those that are,49.92,5.4
ages 45 years or older who also have a,52.05,6.62
BMI or body mass index of 25 or greater,55.32,7.02
also individuals who are 45 years old or,58.67,6.3
younger who had the BMI of 25 or higher,62.34,6.09
along with high blood pressure or high,64.97,5.95
cholesterol or history of type 2,68.43,4.619
diabetes in their family or have a,70.92,4.86
history of inactivity so there are,73.049,5.401
certain races and ethnicities who are,75.78,5.01
more risk African Americans Native,78.45,5.76
Americans Asian Americans Latino and,80.79,5.64
Pacific Islanders there are no clear,84.21,5.1
signs and symptoms of pre-diabetes which,86.43,4.53
is why it's important to have routine,89.31,3.08
visits with your primary care physician,90.96,3.84
because you may have it in nine,92.39,3.97
when you go through your primary care,94.8,3.21
provider there are several tests that,96.36,4.47
can be done to diagnose pre-diabetes one,98.01,5.58
test is a hemoglobin a1c and having a,100.83,4.83
value between five point seven and six,103.59,4.59
point four or having a fasting blood,105.66,4.74
glucose test done and your value is,108.18,5.46
between 100 and 125 milligrams per,110.4,5.88
deciliter or having an oral glucose,113.64,4.77
tolerance test done where your to our,116.28,5.21
blood glucose level reads between 140,118.41,6.51
199 milligrams per deciliter so one,121.49,4.66
thing that comes up a lot with,124.92,2.97
especially with the exercise you know,126.15,4.62
you don't have to do 30 minutes and one,127.89,6.48
lump song you can do 15 minutes here 15,130.77,5.25
minutes there as long as you're getting,134.37,3.72
at 30 minutes within that 24 hour period,136.02,4.5
and that can be anything that gets your,138.09,4.86
heart rate pumping so if it's taking the,140.52,3.78
stairs instead of taking the elevator,142.95,4.2
you don't have to make a total lifestyle,144.3,4.83
change at one time you can take small,147.15,4.2
steps by it for instance if you're,149.13,4.32
skipping meals or if you miss breakfast,151.35,4.59
or miss lunch try incorporating that,153.45,3.9
meal so that you're getting at least,155.94,3.87
three meals a day also too when you go,157.35,4.109
to the shopping center instead are,159.81,3.48
hunting or hunting down that first,161.459,4.021
parking space you can park farther away,163.29,4.919
getting some extra steps it is proven,165.48,4.86
that when you make interventions such as,168.209,4.621
lifestyle change including changing your,170.34,4.619
eating habits having a well-balanced,172.83,4.17
diet increasing your physical activity,174.959,5.671
you can prolong being diagnosed with,177.0,4.79
type 2 diabetes,180.63,3.75
thank you for joining me I hope this,181.79,4.75
information has been helpful to learn,184.38,5.55
more go to cone health comm slash,186.54,6.8
diabetes I am donnetta Floyd,189.93,6.509
[Music],193.34,3.099
you,201.16,2.06
