text,start,duration
"Is type 2 diabetes
a reversible disease?",0.317,3.772
"We are told that this is a chronic
and progressive disorder.",8.64,3.92
"That means that once you develop
type 2 diabetes,",12.56,3.44
"you're going to have it for life
and there's nothing you can do about it.",16.0,4.64
"You're going to be on medications,
you're going to be on insulin",20.64,3.28
"and then you're going to develop
the complications.",23.92,2.36
"Blindness, nerve damage,
amputations, heart attack,",26.28,4.6
"strokes, kidney damage, dialysis...",30.88,3.08
The whole works... it's inevitable.,33.96,2.48
But is it really?,36.44,2.04
"Imagine a world where type 2 diabetes
is a simple reversible disorder",38.48,7.04
"where a simple dietary maneuver can reverse
your diabetes in a matter of weeks.",45.52,5.44
"The American Diabetes Association
of course disagrees.",50.96,3.76
"They say right on their website
that it's a fact",54.72,3.6
"that for most people type 2 diabetes 
is a progressive disease.",58.32,5.32
So you might as well forget about it.,63.64,2.64
"Don't even try to get better, 
it's hopeless.",66.28,3.12
They're telling you there's no hope.,69.4,2.96
"But we can look
at certain examples",72.36,2.84
"and we can see that this 
is actually not true at all.",75.2,4.16
"Let me give you some of these examples - 
bariatric surgery.",79.36,4.12
"Bariatric surgery is also called
weight loss surgery or stomach stapling.",83.48,4.72
"What they do is they take your stomach
and they cut it to the size of a walnut,",88.2,4.2
so you really just can't eat.,92.4,1.88
"Because you're not eating,
you're going to lose a lot of weight.",94.28,3.56
"But what happens
to the diabetes?",97.84,2.64
Well let's look at this study here.,100.48,2.8
"In this study they randomized
two groups of people.",103.28,3.6
"One group of people stayed
on their medications",106.88,3.16
"and got the best medical therapy
available.",110.04,3.16
"The other group got
weight loss surgery.",113.2,2.96
"On the horizontal axis
is time over 12 months.",116.16,3.52
"On the vertical axis is the number 
of medications that these people were taking.",119.68,4.36
"You can see that the number
of medications that people took",124.04,3.32
"while doing the best medical therapy
available, really didn't change.",127.36,4.72
"They kept taking the same number
of medications,",132.08,2.6
"they're really no better 
than they were when they started.",134.68,3.28
Than they were at the end.,137.96,2.16
"But look at the weight loss
surgery group.",140.12,2.84
Very quickly within a matter of months,142.96,2.96
"they're coming off all their medications
and it keeps going.",145.92,4.0
"By 12 months many of these people
are off of all their medications",149.92,4.16
"and their blood sugars
are completely normal.",154.08,3.56
That's amazing!,157.64,2.12
"Wasn't this a chronic
and progressive disorder?",159.76,2.72
"Wasn't this a disorder
where there's no treatment",162.48,3.12
"and there's nothing you can do,
it'll get worse?",165.6,2.4
"Well not really,
not according to this study.",168.0,3.64
"It looks like diabetes
is a disease that's reversible.",171.64,3.6
"But better than that,
it's quickly reversible.",175.24,3.52
"And even other types of weight loss surgery,
such as gastric banding,",178.76,4.16
have the same benefits.,182.92,1.96
"Gastric banding is a procedure
where they put a belt inside your stomach",184.88,4.04
and tighten it so you can't eat.,188.92,2.88
And again what you see here,191.8,2.28
"is that the diabetes very quickly reverses
and it stays gone.",194.08,4.4
"So this is not a chronic and progressive
disorder, this is a reversible disorder.",198.48,4.96
"I'm not saying that gastric banding or weight
loss surgery is the answer for everybody,",203.44,5.36
"but it simply points to the fact
that the situation is different",208.8,4.48
and this is a reversible disease.,213.28,2.64
Let's look at another example.,215.92,2.12
We can look at fasting.,218.04,2.24
Fasting is a dietary maneuver,220.28,2.48
"where you don't eat anything
for a certain period of time.",222.76,3.36
"I had this patient here, Richard, 
who came to me for treatment of his diabetes.",226.12,5.04
"He had been diabetic for 10 years, 
he was taking about 70 units of insulin",231.16,4.84
and he was developing complications.,236.0,2.64
"He was getting eye disease,
he was getting kidney disease.",238.64,3.68
"So we changed his diet, 
we put him on a low carbohydrate diet",242.32,4.0
and we gave him some simple tips,246.32,2.12
"and we included some intermittent fasting
in his regimen.",248.44,3.48
"Over a period of months
he lost about 50 pounds.",251.92,4.52
And his diabetes got incredibly better.,256.44,3.6
"We took him off all of his insulin,
we took him off all of his medications",260.04,4.28
and his blood sugars are normal.,264.32,2.76
"Even two years out now
he is still on no medications",267.08,3.4
"and his blood sugars
are doing amazing.",270.48,2.68
"So in fact this is
a reversible disease.",273.16,4.52
"Fasting seems to lead
to a reversal of his diabetes.",277.68,5.24
And this is not a new finding.,282.92,2.64
"In fact, if we go back almost 100 years,",285.56,4.08
"Dr. Elliott Joslin, perhaps the most famous
diabetes specialists in history,",289.64,6.36
"wrote this in the Canadian
medical journal...",296.0,3.4
"""That temporary periods of under-nutrition
are helpful in the treatment of diabetes",299.4,4.571
"""will probably be acknowledged by all",303.983,3.304
"after these two years 
of experience with fasting.""",307.287,3.5
"So what happened was that 
he had been using fasting for two years",310.794,3.966
"and he thought it was
so amazingly great",314.76,3.16
"that it's going to be obvious,
everybody is going to know this.",317.92,3.24
"There were a few problems
of course.",321.16,2.4
"At the time he didn't differentiate
between type 1 and type 2 diabetes.",323.56,4.32
"Well, it's very beneficial for type 2 diabetes,
it really doesn't impact type 1 very much.",327.88,4.92
"And with the discovery
of insulin a few years later",332.8,3.16
all focus shifted to insulin,335.96,2.36
"and everybody forgot 
about these dietary therapies.",338.32,3.36
Recently in the United Kingdom,341.68,3.04
"Dr. Taylor performed a study
called ""The counterpoint study""",344.72,3.6
"and there he put people
on very low calorie diets.",348.32,3.36
"Well, it's not fasting,
it's very close.",351.68,2.8
And look at these results.,354.48,2.2
"In this group the blood sugars
went from 9.6 to 5.9 in seven days.",356.68,6.748
Seven days!,364.16,1.836
His sugars have gone back to normal.,366.48,4.24
"What happens with this idea 
that it's chronic, it's progressive,",370.72,3.36
you'll always be on medication?,374.08,2.72
It's simply not true.,376.8,2.32
There's another example we can give.,379.12,2.68
"We can look at the example
of very low carbohydrate
diets,",381.8,3.4
or so-called ketogenic diets.,385.2,2.44
Let me give you a case -,387.64,2.0
"I had a 27-year-old graduate student,
she was actually studying physiology",389.64,4.64
"and she was recently diagnosed
with type 2 diabetes.",394.28,3.32
Her hemoglobin A1c was 10.4%.,397.6,3.24
"This is a three-month average
of her blood sugars.",400.84,3.2
"The diagnosis of diabetes happens at 6.5%, 
so 10.4% is very high.",404.04,6.76
"Her doctors were very concerned
of course",410.8,2.4
"and started her on three medications 
right away.",413.2,2.6
"Being only 27 she didn't want to stay 
on medications for the rest of her life.",415.8,4.64
"So she looked on the Internet and decided
that she would follow a ketogenic diet.",420.44,5.44
"Well, she very quickly lost 
about 20 pounds",425.88,3.16
"and at her three-month checkup,
her hemoglobin A1c was 5.5%.",429.04,5.28
"Well within the normal range
and clearly not diabetic.",434.32,4.96
"Better she had taken herself off 
of all the medications as soon as she started.",439.28,4.92
"So in this case it looked like 
her type 2 diabetes was essentially cured.",444.2,6.223
Wow!,451.28,1.573
"That's not what we are told.
Right?",453.96,2.444
But we all know this is true.,456.41,2.28
"We all know that the type 2 diabetes 
is completely reversible.",458.699,5.741
"For example if somebody comes up to you 
and says, ""You know what?",464.44,4.2
"I lost 50 pounds 
and my diabetes went away.""",468.64,3.28
"You'd say, ""Wow, that's great!
Terrific, good for you!""",471.92,3.56
"You wouldn't say to them,
""No, you're lying to me.",475.48,4.68
"""The American Diabetes Association
says it's chronic and progressive.",480.16,4.0
"Get back on your medications!""",484.16,2.32
"No, of course not.",486.48,1.76
"So, it's immediately obvious
that this is just a lie.",488.24,3.68
"Type 2 diabetes is not chronic
and it's not progressive.",491.92,4.88
It's reversible.,496.8,2.4
"But what about all the cases
about people on medications?",499.2,5.36
"Do you ever hear people say,",504.56,3.12
"""I started my insulin
or I started my medications",507.68,3.92
"and now I'm so much better,
I took myself off""?",511.6,3.88
"No, not really.",515.48,1.84
"If you take medications, 
you're generally on it for life. Right?",517.32,3.24
"But what about the standard
low-fat diet?",520.56,2.88
"Nobody ever comes up to me and says,",523.44,2.284
"""You know, I went to my dietitian,
I started a low-fat diet",525.737,3.966
"and now I'm so much better,
I'm off all my medications.""",529.703,2.842
