text,start,duration
taking your blood pressure regularly,0.03,4.4
helps in hypertension management,1.86,5.64
Microlife b2 basic has been clinically,4.43,5.14
validated for blood pressure measurement,7.5,4.259
accuracy in the general population and,9.57,4.109
for groups with special conditions it's,11.759,4.62
easy to use and reliable an excellent,13.679,4.471
choice to monitor your health every day,16.379,3.931
we recommend you follow your doctor's,18.15,4.77
suggested schedule at the same time,20.31,5.07
under the same conditions avoid these,22.92,4.619
activities 30 minutes prior to the,25.38,4.559
measurement empty your bladder and take,27.539,4.621
a short rest before measuring remove,29.939,4.561
thick clothing and roll your sleeve down,32.16,5.489
sit up straight legs uncrossed feet flat,34.5,4.98
on the floor with the measuring arm and,37.649,5.671
back fully supported place the cuff on,39.48,5.94
your upper arm above the elbow then,43.32,5.61
secure the cuff tightly the cuff should,45.42,5.85
be at heart level with the artery mark,48.93,5.19
aligned with the brachial artery press,51.27,5.58
the on button to start measurement the,54.12,4.98
gentle plus feature inflates the cuff to,56.85,4.279
a pressure comfortable for measurement,59.1,5.04
during inflation the cuff fit check,61.129,5.411
feature indicates whether the cuff bid,64.14,4.71
is sufficiently tight or not refrain,66.54,3.75
from talking and moving during,68.85,4.17
measurement you can also manually,70.29,4.53
inflate the cup to a pressure of your,73.02,3.83
choice by holding down the on button,74.82,4.92
press the on button again to abort the,76.85,5.47
measurement and the measurement is,79.74,4.769
completed your upper and lower pressure,82.32,4.409
results will be displayed and classified,84.509,4.531
using the clinical guidelines on the,86.729,5.1
blood pressure level indicator the ihb,89.04,5.1
symbol is displayed when irregular,91.829,3.841
heartbeats are detected during the,94.14,3.9
measurement we recommend you consult,95.67,5.12
your doctor if this occurs frequently,98.04,6.149
Microlife b2 basic stores 30 measurement,100.79,5.77
results in its memory press them to,104.189,4.441
review the average and individual,106.56,4.129
entries of your blood pressure readings,108.63,7.669
Microlife a partner for people for life,110.689,5.61
