text,start,duration
"Cerebral Edema in Diabetic Ketoacidosis, by
Dr. Michael Agus.",23.18,5.54
"Hi, and welcome. I'll be speaking today about
diabetic ketoacidosis or DKA. My name is Michael",28.72,8.83
"Agus. I am a pediatric intensive care doctor
and a Pediatric Endocrinologist at Boston",37.55,5.97
"Children's Hospital. I'm the Director of the
Medicine Critical Care program here at Children's",43.52,5.02
"and an Assistant Professor at Harvard Medical
School.",48.54,4.43
"Now, what does a patient succumb from? What
do they die of? In general, cerebral edema.",52.97,10.03
Literature Review.,63.0,1.18
"There have been three major studies in the
literature over the past several years, fairly",64.18,5.579
"large studies, but retrospective, totaling
about 11,000 patients. And together, they",69.759,5.431
"seem to demonstrate that there's about a 1%
incidence of significant cerebral edema among",75.19,4.76
"patients who present with DKA. Among those
who get significant cerebral edema, about",79.95,5.72
40% will die or have a severe neurologic outcome.,85.67,2.949
"If you do the math, that's a net population
mortality of about 0.4%. A more recent study",88.619,8.911
"by a colleague of mine here at Children's,
Dr. DeCourcey, looked at a PHIS database review.",97.53,6.089
"PHIS is an administrative database we have
access to in the US. Was able to look at a",103.619,5.661
"total of just over 37,000 DKA patients in
a single study.",109.28,5.1
"And to our surprise, we found a significant
increased incidence of significant cerebral",114.38,5.02
"edema defined as edema that prompted therapy
of either Mannitol or hypertonic saline by",119.4,8.469
"a practicing clinician. Fourfold increase
in the incidence, but a 10% mortality. So",127.869,9.611
"a significantly reduced mortality. And on
the face, that looks like good news. We're",137.48,3.92
"treating more patients and they're doing better.
But again, when one does the math, basically",141.4,4.66
"we haven't changed the ultimate mortality
at all.",146.06,2.66
"We're treating four times as many patients.
They're one quarter as likely to have a bad",148.72,6.28
"outcome, and ultimately 0.4% population mortality.
So despite our advances over the decades,",155.0,7.22
"it's not clear that we've made a major impact
in overall mortality. But these numbers are",162.22,7.269
"low, and it's easy to have had even a 30%
or 40% effect on mortality and have that really",169.489,6.81
be difficult to detect with these studies.,176.299,3.66
Risk Factors for Cerebral Edema.,179.959,2.201
"Now, what are the known risk factors for cerebral
edema? Well, again back to Dr. Glaser's paper,",182.16,6.82
