text,start,duration
[MUSIC],0.88,10.0
"My name is Thomas Reifsnyder, and I'm a
vascular surgeon at Johns Hopkins.",12.582,3.398
[MUSIC],15.98,3.548
"My job as a vascular surgeon basically is
one of education.",19.528,3.352
"Every patient that we see we try to
educate not",24.34,2.86
"only about their disease but about what
the treatment options are.",27.2,4.26
And I try to guide them to what,31.46,1.896
"would be the best treatment modality for
their disease.",33.356,4.499
[MUSIC],37.855,3.557
One of the things that absolutely amazes,41.412,2.108
"me is that people will undergo an
amputation",43.52,2.294
of their lower extremity and not get,45.814,1.86
"a second opinion before their leg is
removed.",47.674,2.516
"Peripheral arterial disease requires a lot
of expertise and a lot",52.2,3.68
"of experience to be able to treat in the
best fashion.",55.88,3.88
"I frequently get phone calls from
physicians and family members of patients.",59.76,5.12
"Telling me that their loved one is going
to require an amputation.",64.88,4.9
"And when I see those patients as a second
opinion.",69.78,3.0
"Frequently the repair or the re, or the
necessary surgery to save that limb is",72.78,4.79
"known as, it, is easily done and",77.57,3.23
"something that can absolutely change the
patient's life.",80.8,3.81
"Its much better than to do a fairly
significant operation",84.61,3.31
"and save a limb than it is to undergo an
amputation.",87.92,2.84
"Many surgeons and many physicians out
there",92.09,2.39
"believe that an amputation solves the
problem.",94.48,3.02
"You can get an, a prosthesis and you'll be
able to walk again.",97.5,2.87
"And you don't have to undergo multiple
procedures to try to save that limb.",100.37,5.0
"Most patients can actually undergo one or
two sophisticated operations",105.37,4.22
"and save a limb, which will absolutely
change their life.",109.59,3.389
"Peripheral Arterial Disease which, which
used to be called Peripheral Vascular",118.13,3.79
"Disease basically is blockage of the
arteries going to an extremity.",121.92,6.74
"Technically, it could involve blockage of
arteries going to the arm or hand.",129.7,3.909
But that's uncommon.,134.72,1.58
"The most common is blockage to the lower
extremities.",136.3,4.22
"Millions of Americans have peripheral
arterial disease.",140.52,3.06
"The most common presentation is no
symptoms whatsoever.",143.58,4.29
"In other words, they go to their doctor,
and the doctor cannot feel their pulses.",147.87,4.009
There are millions of people in America,153.06,1.85
"who have decreased circulation in their
lower extremities,",154.91,4.13
"but because they're getting older, they're
not",159.04,2.26
"as mobile, they don't have any symptoms
whatsoever.",161.3,2.81
"Those patients we don't typically see as a
vascular surgeon.",166.28,3.57
"The more common presentation for a patient
with peripheral arterial disease,",169.85,5.42
"is someone who develops pain in their
calves or legs when walking.",175.27,4.66
"That is called lower extremity
claudication.",180.94,2.54
"In the past, we didn't treat that very
aggressively because",184.62,3.54
"it's not a threat to the patient's life or
limb.",188.16,3.09
"However in this day and age where we have
a variety of minimally invasive",191.25,5.508
"techniques particularly in the younger
patients who have this",196.758,4.941
"problem we may aggressively treat it with
angioplasty and stenting.",201.699,5.505
[MUSIC],207.204,4.967
"The, the risk factors for peripheral",212.171,2.752
"arterial disease include smoking,
diabetes, high",214.923,3.87
"cholesterol, and one that we don't really
think about, but just aging.",218.793,5.437
"As people get older their blood vessels
tend to wear out.",225.288,2.783
[MUSIC],228.071,4.242
"Peripheral Arterial Disease is manifested
most commonly as.",232.313,4.717
No symptoms what so ever.,237.03,1.91
