text,start,duration
hello everyone.this dr. jawanda if,4.12,3.64
you're new to my channel thank you for,6.529,2.731
watching if you haven't done so already,7.76,2.97
please hit the subscribe button down,9.26,3.75
below and right next to it is the Bell,10.73,4.35
notification when you punch that button,13.01,4.08
and I upload videos you'll be first be,15.08,4.47
notified if you're watching on Facebook,17.09,3.779
thank you for watching,19.55,2.849
I always appreciate growing audience,20.869,3.39
please hit the like button down below,22.399,4.41
and if you feel that this information is,24.259,5.73
useful please share with a friend thanks,26.809,5.781
for watching,29.989,2.601
[Music],33.31,8.96
hello everyone this dr. jawanda,44.14,3.79
I'm going to answer a question when,46.13,4.77
doing the ketogenic diet why would you,47.93,7.68
may have high blood sugar now the thing,50.9,5.97
about the ketogenic diets one thing I,55.61,3.57
always ask my patients is okay how long,56.87,4.08
do you want it how much weight have you,59.18,2.52
lost,60.95,2.609
and what's the duration of the weight,61.7,5.31
that you lost recently okay because what,63.559,4.981
could happen is that they previously,67.01,5.18
could have had insulin insulin resistant,68.54,5.7
before they went Akio generate died,72.19,3.67
especially if they lost a lot of mount,74.24,2.879
of weight if you lose a lot amount of,75.86,3.0
weight most likely you've been you were,77.119,3.421
in some resistant without even knowing,78.86,3.81
okay because insulin resistance takes,80.54,5.52
time to create what happens when you're,82.67,5.85
in some resistance your body's pumping,86.06,4.65
out anywhere from five to nine times the,88.52,5.25
amount of insulin into the system to,90.71,6.86
create it's a resistance so the goal is,93.77,6.0
okay to make a greater blood sugar,97.57,4.329
response because at the moment because,99.77,3.66
when you're in some resistance what's,101.899,2.911
happening the cells don't take insulin,103.43,5.52
too easily so when you're when we take,104.81,5.91
in carbohydrate the function of insulin,108.95,3.779
is twofold one to lower blood glucose,110.72,5.52
and also store fat so when we take in a,112.729,5.941
carbohydrate meal our pancreas releases,116.24,4.23
insulin to lower the blood glucose,118.67,4.32
levels however if you're taking an,120.47,4.259
excess amount of carbohydrates yes,122.99,3.33
you're going to go on this wave pattern,124.729,4.411
to the point where yes your instant,126.32,4.35
resistant because the cells are not,129.14,5.099
actually bringing in the insulin okay so,130.67,4.8
what happens when you become insulin,134.239,4.171
resistant it sends a signal to the liver,135.47,4.98
the liver says hey okay I'm going to,138.41,4.38
make sugar okay if they're a process,140.45,4.68
called gluconeogenesis gluconeogenesis,142.79,5.07
as a process that we have to make sugar,145.13,4.68
from a non carbohydrate source this is,147.86,5.01
how we survive in between meals however,149.81,5.76
if your insulin resistant already okay,152.87,3.69
you're going to have too much,155.57,3.15
circulating glucose and the pancreas is,156.56,4.86
going to shunt out more insulin okay and,158.72,4.32
this is where you can become more in,161.42,3.03
some resistance is where you become a,163.04,4.229
type-2 diabetic and so for and so on so,164.45,4.8
when doing the ketogenic diet one thing,167.269,3.451
that I want to reassure my patients is,169.25,3.93
that you're by you probably still miss,170.72,5.58
insulin resistant mode okay,173.18,5.61
it will subside it will it will take it,176.3,4.14
does take time okay,178.79,3.96
so possible high-gluten the reason why,180.44,4.32
you passe have high blood sugar is,182.75,4.02
because excess amount of if you took an,184.76,3.78
excess amount of protein the night,186.77,3.75
