text,start,duration
"So I'm doctor Trier I am that pediatric
liaison",0.19,4.58
"for Sacramento and I am working with Deb
to",4.77,3.88
"enhance our pediatric training in
the ED",8.65,3.79
and so every month what were going to be doing is,12.44,3.56
"these pediatric mock codes based on a
different topic and",16.0,3.63
"this month's topic is Pediatric Diabetic
Ketoacidosis",19.63,4.75
"and so I'd like to start off with his
bill a scenario seven year old male",24.38,4.36
that presents to the,28.74,0.41
emergency department one day history vomiting and just not feeling well,29.15,4.53
"current vitals are up there. Normal
temperature",33.68,3.14
"little bit tachycardic, a little bit tachypneic, a little bit",36.82,3.21
"hypertensive with the blood pressure
90/65",40.03,3.06
"when you look at him. He is a little lethargic 
be able to answer questions he knows",43.09,3.98
where he is,47.07,0.62
and then on further examination,47.69,3.17
"you notice that he has kinda a fruity 
order to his breath",50.86,3.49
"he has dry mucous membranes but
otherwise his examination",54.35,4.22
"is a relatively normal. We get some past
medical history",58.57,3.52
"no medical problem. He doesn't take any
medication. So",62.09,3.52
lets try to get some labs. The labs we draw are chem seven.,65.61,3.509
"We can get a VBG. It's not as traumatic
so that ideal",69.119,3.401
"and a urine. So these are the lab
that we see and we notice that",72.52,4.08
he has a sodium of 147. Potassium of 3.5,76.6,3.44
chloride 112 and a bicarb of 5,80.04,3.43
creatinine is normal. BUN elevated at 28,83.47,3.61
and glucose is 430 and,87.08,3.09
ionic gap of 30. He is,90.17,3.0
anion gap metabolic acidosis. There are many things that cause that.,93.17,3.269
In this case it looks like it DKA. ,96.439,3.101
"Also you can see the urine shows
4 plus glucose in addition to",99.54,3.969
"having ketones. So there are four
things that really define DKA.",103.509,4.211
"When you have a pH is less than 7.3
If you have a",107.72,3.52
bicarb that's less than 15 and a glucose that's greater,111.24,3.489
"than 300 and also the present the keytones.
With those four things",114.729,4.341
that identifies Diabetic Ketoacidosis,119.07,3.21
"Okay, so some pathophysiology",122.28,3.33
this is what happens. You have insulin receptors on the cell.,125.61,3.91
insulin binds to cell about allows glucose to go in,129.52,3.5
"the insulin also penetrate the cell
get in there",133.02,3.12
and blocked the pathway of lipogensis. So it prevents the lipids from getting,136.14,4.62
metabolized. With out that insulin,140.76,3.199
"what happens is you have all the glucose
the outside of the cell",143.959,3.051
"the insulin doesn't get into the cell. You
have all these fatty acids that are",147.01,3.72
