text,start,duration
Osteoporosis fractures and diabetes…,0.74,3.25
what’s the connection?,3.99,2.22
"Next
Research Suggests TZDs And Sulfonylureas Both",6.21,12.79
"Increase Risk For Fractures Compared With
Metformin.",19.0,7.61
"Miriam writing in Medscape reported that research
suggests that “the oral diabetes drug classes",26.61,7.85
"of thiazolidinediones (TZDs) and sulfonylureas
both boost the risk for fractures compared",34.46,6.11
with metformin.”,40.57,1.55
"This research “confirms previous findings
of increased fracture risk with TZDs but is",42.12,6.75
"the first to compare multiple classes of glucose-lowering
agents and the first to suggest a possible",48.87,8.14
"increased fracture risk for sulfonylureas,
Sandhya Mehta, PhD...told the American Diabetes",57.01,7.85
Association (ADA) 2014 Scientific Sessions.”,64.86,5.09
"Comment: Makes you almost afraid to take any
medicine, huh",69.95,9.779
