text,start,duration
[Music],0.05,3.389
all the energy on our planet earth,0.799,5.681
comes from the sun but we humans much,3.439,4.4
like every other animal,6.48,3.68
are not able to directly harvest the,7.839,4.241
energy that comes from the sun,10.16,4.32
plants do this work for us in their,12.08,4.8
leaves plants contain a green pigment,14.48,2.799
called,16.88,3.12
chlorophyll that enables them to use the,17.279,4.241
energy from the sun,20.0,4.48
to combine water and carbon dioxide and,21.52,4.48
turn them into oxygen,24.48,4.16
and the sugar glucose this process is,26.0,3.119
called,28.64,3.28
photosynthesis glucose is the most,29.119,3.921
abundant sugar,31.92,3.44
in nature and it stores the energy,33.04,3.44
coming from the sun,35.36,3.039
in a form that can then be used by,36.48,3.919
plants and animals as well,38.399,4.401
glucose can also be further processed to,40.399,3.601
other more complex,42.8,3.68
carbohydrates such as starch for longer,44.0,3.84
term energy storage,46.48,3.36
or even transform to other nutrients,47.84,3.039
such as lipids,49.84,3.52
amino acids or vitamins sometimes,50.879,4.0
incorporating minerals,53.36,4.0
that are found in the soil by eating,54.879,3.121
plants,57.36,3.28
or animals who previously ate plants we,58.0,4.8
can get these molecules and use them to,60.64,2.8
sustain,62.8,3.2
our own life without plants on this,63.44,3.2
planet,66.0,3.439
we would not be able to survive we would,66.64,5.04
still have plenty of energy coming from,69.439,2.961
the sun,71.68,3.2
but no way of using it it would be like,72.4,4.719
being thirsty in the middle of the ocean,74.88,5.04
surrounded by water but water we cannot,77.119,3.761
drink,79.92,3.28
carbohydrates are at the basis of human,80.88,4.4
diet the word all over,83.2,5.68
rice pasta bread potatoes cassava banana,85.28,6.0
corn are staple foods for billions of,88.88,3.04
people,91.28,2.64
and are primarily sources of,91.92,3.36
carbohydrates,93.92,4.559
carbohydrate means hydrated carbon and,95.28,5.28
that's what the plants do when they,98.479,4.32
combine water and carbon dioxide,100.56,5.199
to make glucose they split water into,102.799,4.481
oxygen and hydrogen,105.759,4.0
and add these molecules to carbon,107.28,4.64
creating energy rich bonds,109.759,4.4
when these bonds will be broken down,111.92,4.559
they will be able to release the energy,114.159,3.6
that they store,116.479,3.121
this process which is cellular,117.759,3.201
respiration,119.6,3.0
is basically the opposite of,120.96,3.92
photosynthesis and is what happens,122.6,3.799
inside all of our cells,124.88,4.48
to extract energy from nutrients this,126.399,3.601
molecule,129.36,3.599
is glucose also called dextrose it,130.0,3.599
contains,132.959,3.841
six atoms of carbons bound to each other,133.599,6.161
and two atoms of hydrogen and oxygen the,136.8,5.36
primary function of glucose is of course,139.76,3.68
an energetic one,142.16,4.159
it gives us 4 kilocalories per gram,143.44,5.6
