text,start,duration
[Music],0.31,3.62
hello I'm doctor Minnie nyah founder and,5.72,5.29
chief physician of higher healing,9.12,4.59
Ayurveda and Siddha Hospital eighteenth,11.01,5.43
Maine sixth block Koramangala acanthosis,13.71,6.0
nigricans are a kind of skin,16.44,7.02
manifestation usually seen as thick,19.71,7.229
rough skin patches especially where,23.46,6.18
there are lot of phones behind the neck,26.939,5.761
and then underarms in case of ladies,29.64,5.55
under the breasts drawings even on the,32.7,5.19
elbows or knee joints this is seen even,35.19,4.65
has hyper pigmented and in some,37.89,5.07
condition it even it's associated with,39.84,7.649
itching so this manifestation of skin it,42.96,7.68
can be because of obesity or is seen in,47.489,5.64
more and seen in people who are diabetic,50.64,4.89
and also if there is an hormone,53.129,5.551
imbalance and also in extreme cases like,55.53,5.369
malignancy also you have certain,58.68,4.89
presentation of this kind so when you're,60.899,5.731
looking out for management of this skin,63.57,5.7
manifestation basically you need to see,66.63,6.029
the root positive factors like earlier,69.27,5.49
said it could be because of diabetes so,72.659,4.621
in such conditions your blood sugar,74.76,5.28
level has to be maintained and then in,77.28,5.159
cases of hormonal imbalances the,80.04,4.53
hormones has to be balanced taking,82.439,3.961
various medications or lifestyle,84.57,5.28
activities and even in cases of ladies,86.4,6.84
if they have certain other gynecological,89.85,5.64
related issues associated with this this,93.24,4.11
has to be managed even before managing,95.49,5.16
the skin conditions and in cases of,97.35,5.699
obesity it has always seen people with,100.65,4.8
obesity and they have similar skin,103.049,4.61
manifestations so in such conditions,105.45,4.83
obesity weight loss program have to be,107.659,5.771
taken and so detoxification is the,110.28,5.28
primary thing when it comes to any of,113.43,4.229
the Stronach skin related issues that is,115.56,5.669
how I Advaita always tries to cleanse,117.659,5.64
your body before you start the actual,121.229,4.471
treatment then various external,123.299,5.13
applications can be used in for such,125.7,5.82
conditions for examples corpora the,128.429,4.951
camphor a bit coconut,131.52,4.17
that is the corporate alum what we use,133.38,4.68
this can be applied this camphor is,135.69,4.52
always proved to be an antibacterial,138.06,5.88
antiviral and antifungal to this when,140.21,6.4
applied and scrubbed with LR deep OD,143.94,5.1
which is again another combination of,146.61,5.28
powders this gives real good results as,149.04,5.07
first the hyperpigmentation comes down,151.89,5.94
and even the thickness of the skin also,154.11,5.13
reduces much better,157.83,4.17
and then even neem oil is also proved,159.24,5.87
beneficial for these skin manifestations,162.0,6.81
so this is proved medications and can be,165.11,6.27
tried at home,168.81,2.57
