text,start,duration
"The following
content is provided",0.06,1.72
"under a Creative
Commons license.",1.78,2.239
"Your support will help MIT
OpenCourseWare continue",4.019,2.851
"to offer high quality
educational resources for free.",6.87,3.86
"To make a donation or
view additional materials",10.73,2.61
"from hundreds of MIT courses,
visit MIT OpenCourseWare",13.34,3.877
at ocw.mit.edu.,17.217,0.625
"PROFESSOR: So everybody
ready to rock and roll today?",26.167,3.548
Or at least roll?,29.715,1.425
"OK, if not rock.",31.14,2.21
Welcome back to lecture 20.,33.35,2.75
"On Thursday, we have a special
guest appearance just for you",36.1,4.8
from Professor Ron Weiss.,40.9,1.36
"He's going to be talking
about synthetic biology.",42.26,2.842
"You know, on Richard
Feynman's blackboard,",45.102,3.118
"when he died, was a little
statement I've always",48.22,3.3
"really enjoyed that was actually
encased in a little chalk line.",51.52,3.82
"And it said, ""What I cannot
create, I do not understand.""",55.34,3.48
"And so synthetic
biology is one way",58.82,2.4
"to approach questions in
the biological sciences",61.22,2.807
"by seeing what we
can make-- you know,",64.027,1.583
"whole organisms, new
genomes, rewiring circuitry.",65.61,3.179
"So I think you'll find it to be
a very interesting discussion",68.789,2.541
on Thursday.,71.33,1.39
"But first, before we talk
about synthetic biology,",72.72,3.45
"we have the very
exciting discussion today",76.17,3.13
"on human genetics, which of
course concerns all of us.",79.3,2.85
"And so we're going to
have an exploration today.",82.15,2.52
"And you know, as I
prepared today's lecture,",84.67,2.68
"I wanted to give you the latest
and greatest research findings.",87.35,3.76
"So we're going to talk today
from fundamental techniques",91.11,2.8
"to things that are very
controversial that have caused",93.91,3.65
"fistfights in bars, so
I'm hopeful that you'll",97.56,2.74
"be as engaged as the
people drinking beer are.",100.3,3.01
"So we'll be turning to that
at the end of the lecture,",103.31,2.96
"but first I wanted to tell you
about the broad narrative arc",106.27,5.54
"once again that we're going
to be talking about today.",111.81,2.42
"And we're going to
be looking at how",114.23,2.28
to discover human variation.,116.51,2.49
"We're all different, about
1 based in every 1,000.",119.0,3.45
"And there are two different
broad approaches historically",122.45,4.47
people have used.,126.92,1.719
"Microarrays for
discovering variants,",128.639,2.177
"and we'll talk about
how those were designed.",130.816,1.874
"And we'll talk about
how to actually test",132.69,2.236
"for the significance
of human variation",134.926,1.624
"with respect to a particular
disease in a case and control",136.55,3.38
study.,139.93,0.96
"And then we'll talk about how
to use whole genome read data",140.89,4.64
"to detect variation
between humans",145.53,2.22
"and some of the
challenges in that,",147.75,1.86
"because it does not
make as many assumptions",149.61,3.26
"as the microarray studies,
and therefore is much, much",152.87,4.36
more complicated to process.,157.23,1.99
"And so we're going to
take a view into the best",159.22,2.71
"practices of processing
human read data",161.93,3.35
"so you can understand what
the state of the art is.",165.28,2.72
"And then we're going to
turn to a study showing",168.0,3.45
"how we can bring together
different threads we've",171.45,2.64
talked about in this subject.,174.09,3.08
"In particular, we've
talked about the idea",177.17,2.27
"that we can use other genomic
signals such as histone marks",179.44,4.65
"to identify things like
regulatory elements.",184.09,2.77
"So we're going to talk about
how we can take that lens",186.86,3.61
"and focus it on the
genome to discover",190.47,2.14
"particular genomic variants that
have been revealed to be very",192.61,5.16
"important in a
particular disease.",197.77,3.93
"And finally, we'll
talk about the idea",201.7,2.8
"that what-- the beginning
we're going to talk about today",204.5,2.4
is all about correlation.,206.9,3.05
"And as all of you go forward
in your scientific career,",209.95,4.33
"I'm hopeful that you'll always
be careful to not confuse",214.28,3.89
"association or correlation
with causation.",218.17,4.46
"You're always respected
when you clearly",222.63,1.794
"articulate the difference when
you're giving a talk saying",224.424,2.416
"that this is correlated,
but we don't necessarily",226.84,2.83
"know it's causative until we do
the right set of experiments.",229.67,4.82
"OK, on that note, we'll turn
to the computational approaches",234.49,5.427
we're going to talk about.,239.917,1.083
"We'll talk about contingency
tables and various ways",241.0,2.92
"of thinking about
them when we discuss",243.92,3.29
"how to identify whether or not
a particular SNP is associated",247.21,4.5
"with a disease using
various kinds of tests.",251.71,4.79
"And then we talk
about read data,",256.5,1.769
"and we'll talk about
likelihood based tests.",258.269,2.901
"How to do things like
take a population",261.17,2.66
"of individuals and
their read data",263.83,1.71
"and estimate the
genotypic frequencies",265.54,2.36
"at a particular
locus using that data",267.9,2.51
"in toto using EM
based techniques.",270.41,3.25
OK?,273.66,1.01
So let us begin then.,274.67,2.07
"Some of the things we're
not going to talk about",279.3,2.0
"include non-random
genotyping failure,",281.3,4.17
"methods to correct for
population stratification,",285.47,2.94
"and structural variants
and copy number variations.",288.41,3.47
"Point three we'll
just briefly touch on,",291.88,2.6
"but fundamentally they're
just embellishments",294.48,3.43
"on the fundamental techniques
we're talking about,",297.91,2.45
"and so I didn't really want
to confuse today's discussion.",300.36,5.81
"Now a Mendelian
disorder is a disorder",306.17,5.13
"defined by a single gene,
and therefore, they're",311.3,5.95
relatively easy to map.,317.25,2.68
