text,start,duration
"Oh, hello there. I'm at the gym. I don't know
why you're here, but I'm going to do some",0.68,5.92
"pushups, so you can join me on the floor if
you want.",6.6,1.959
"Now, I'm not doing this to show off or anything.
I'm actually doing this for science.",8.559,5.051
[pained grunt],13.61,0.89
You see what happened there?,14.5,2.26
"My arms moved, my shoulders moved, my back
and stomach muscles moved, my heart pumped",16.76,4.279
"blood to all those different places. Pretty
neat, huh?",21.039,2.401
"Well, it turns out that how we make and use
energy is a lot like sports or other kinds of exercise",23.44,4.78
"It can be hard work and a little bit complicated
but if you do it right, it can come with some",28.23,4.41
tremendous payoffs.,32.64,0.7
"But unlike hitting a ball with a stick, it's
so marvelously complicated and awesome that",33.34,3.92
"we're still unraveling the mysteries of
how it all works. And it all starts with a",37.26,3.68
"marvelous molecule that is one of you best
friends: ATP.",40.94,7.0
"Today I'm talking about energy and the process
our cells, and other animal cells, go through",54.57,4.8
to provide themselves with power.,59.37,1.939
"Cellular respiration is how we derive energy
from the food we eat--specifically from glucose,",61.309,5.42
since most of what we eat ends up as glucose.,66.729,2.581
"Here's the chemical formula for one molecule
of glucose [C6H12O6]. In order to turn this",69.31,3.809
"glucose into energy, we're going to need
to add some oxygen. Six molecules of it, to be exact.",73.119,5.28
"Through cellular respiration, we're going
to turn that glucose and oxygen into 6 molecules",78.4,4.219
"of CO2, 6 molecules of water and some energy
that we can use for doing all our push ups.",82.619,6.781
"So that's all well and good, but here's
the thing: We can't just use that energy",89.4,3.74
"to run a marathon or something. First our
bodies have to turn that energy into a really",93.14,4.45
"specific form of stored energy called ATP,
or adenosine triphosphate. You've heard",97.59,6.12
"me talk about this before. People often refer
to ATP as the ""currency"" of biological energy.",103.71,5.159
"Think of it as an American dollar--it's
what you need to do business in the U.S. You",108.869,4.241
"can't just walk into Best Buy with a handful
of Chinese yen or Indian rupees and expect",113.11,5.86
"to be able to buy anything with them, even
though they are technically money. Same goes",118.97,4.219
"with energy: In order to be able to use it,
our cells need energy to be transferred into",123.189,4.25
"adenosine triphosphate to be able to grow,
move, create electrical impulses in our nerves",127.439,5.36
"and brains. Everything. A while back, for
instance, we talked about how cells use ATP",132.799,4.81
"to transport some kinds of materials in and
out of its membranes; to jog your memory about",137.609,4.651
that you can watch it right here.,142.26,1.72
"Now before we see how ATP is put together,
let's look at how cells cash in on the energy",143.98,5.319
that's stashed in there.,149.299,1.491
"Well, adenosine triphosphate is made up of
an nitrogenous base called adenine with a",150.79,4.459
"sugar called ribose and three phosphate groups
attached to it:",155.249,3.96
"Now one thing you need to know about these
3 phosphate groups is that they are super",159.209,4.161
"uncomfortable sitting together in a row like
that -- like 3 kids on the bus who hate each",163.37,5.579
other all sharing the same seat.,168.949,1.671
"So, because the phosphate groups are such
terrible company for each other, ATP is able",170.62,3.53
"to do this this nifty trick where it shoots
one of the phosphates groups off the end of",174.15,3.75
"the seat, creating ADP, or adenosine diphosphate
(because now there are just two kids sitting",177.9,5.149
"on the bus seat). In this reaction, when the
third jerk kid is kicked off the seat, energy is released.",183.049,5.11
"And since there are a lot of water molecules
just floating around nearby, an OH pairing",188.159,4.35
"-- that's called a hydroxide -- from some
H2O comes over and takes the place of that",192.509,4.27
"third phosphate group. And everybody is much
happier.",196.779,2.5
"By the way? When you use water to break down
a compound like this, it's called hydrolysis",199.279,3.83
"-- hydro for water and lysis, from the Greek
word for ""separate.""",203.109,3.44
"So now that you know how ATP is spent, let's
see how it's minted -- nice and new -- by",206.549,5.37
cellular respiration.,211.919,1.39
"Like I said, it all starts with oxygen and
glucose. In fact, textbooks make a point of",213.309,4.731
"saying that through cellular respiration,
one molecule of glucose can yield a bit of",218.04,5.269
"heat and 38 molecules of ATP. Now, it's worth
noting that this number is kind of a best",223.309,5.14
"case scenario. Usually it's more like 29-30
ATPs, but whatever -- people are still studying",228.449,5.15
"this stuff, so let's stick with that 38
number.",233.599,2.39
"Now cellular respiration isn't something
that just happens all at once -- glucose is",235.989,3.33
"transformed into ATPs over 3 separate stages:
glycolysis, the Krebs Cycle, and the electron",239.319,6.16
"transport chain. Traditionally these stages
are described as coming one after the other,",245.479,4.58
"but really everything in a cell is kinda happening
all at the same time.",250.059,3.35
"But let's start with the first step: glycolysis,
or the breaking down of the glucose.",253.409,5.35
"Glucose, of course, is a sugar--you know this
because it's got an ""ose"" at the end",258.759,4.301
"of it. And glycolysis is just the breaking
up of glucose's 6 carbon ring into two 3-carbon",263.06,5.59
"molecules called pyruvic acids or pyruvate
molecules.",268.65,2.919
"Now in order to explain how exactly glycolysis
works, I'd need about an hour of your time,",271.569,5.271
"and a giant cast of finger puppets each playing
a different enzyme, and though it would pain",276.84,4.549
"me to do it, I'd have to use words like
phosphoglucoisomerase.",281.389,2.65
"But one simple way of explaining it is this:
If you wanna make money, you gotta spend money.",284.039,7.0
"Glycolysis needs the investment of 2 ATPs
in order to work, and in the end it generates",291.71,5.26
