text,start,duration
[Music],0.26,3.53
prediabetes is a condition in which your,7.5,4.78
blood sugar is higher than normal but,10.179,4.051
not high enough for you to be considered,12.28,4.71
diabetic if your doctor has told you,14.23,5.309
that you have pre-diabetes he or she has,16.99,4.71
probably also told you it can be,19.539,4.441
reversed by making certain lifestyle,21.7,4.919
changes reversing it permanently however,23.98,4.83
requires the discipline to continue,26.619,4.5
pursuing those lifestyle changes so that,28.81,3.83
your blood sugar stays below,31.119,4.411
pre-diabetes levels there are a number,32.64,6.46
of common-sense ways to do that lose 5,35.53,6.18
to 7 percent of your body weight losing,39.1,4.04
weight will help reduce inflammation,41.71,3.989
making it easier for your pancreas to,43.14,4.599
function when your pancreas doesn't,45.699,3.96
produce the amount of insulin you need,47.739,6.301
sugar levels go up exercise if you're,49.659,6.661
pre-diabetic it's really important to,54.04,5.04
get regular exercise exercise makes your,56.32,5.25
muscles use up excess blood sugar it,59.08,4.59
also helps you lose weight by using the,61.57,4.08
insulin your body produces more,63.67,4.23
effectively see links to related,65.65,5.19
resources for a list of exercises you,67.9,6.05
can do at home eat more vegetables,70.84,5.16
vegetables contain fibers that,73.95,3.61
contribute to keeping your glucose,76.0,2.789
levels in a good place,77.56,3.39
there are also high in vitamins and,78.789,4.201
minerals that keep your body systems,80.95,5.309
working at maximum efficiency beware of,82.99,6.509
bad carbs carbohydrates in your food,86.259,5.82
break down glucose in your blood so your,89.499,4.891
cells get less of what they need there,92.079,5.341
are three categories of carbs refined,94.39,5.609
carbs are especially bad and are found,97.42,5.1
in baked goods like donuts pasta or,99.999,5.58
white bread simple carbohydrates are,102.52,5.4
fast-acting and cause an immediate boost,105.579,4.771
in blood sugar these are found in foods,107.92,5.729
like fruits juices maple syrup milk,110.35,6.57
yogurt and honey complex carbohydrates,113.649,5.28
are better for you because they take,116.92,3.42
longer for your body to break down,118.929,4.26
they're absorbed more slowly which keeps,120.34,5.459
your blood sugar stable examples of,123.189,5.21
complex carbs include most vegetables,125.799,6.121
unprocessed whole grains and beans in,128.399,5.92
certain cases your doctor may suggest a,131.92,4.66
medication called metformin to,134.319,4.411
help manage or reverse pre-diabetes,136.58,4.77
metformin is mainly for anyone who has a,138.73,4.9
very high risk of developing type 2,141.35,4.59
diabetes after being diagnosed with,143.63,4.92
pre-diabetes it works by keeping the,145.94,4.56
liver from making more glucose when you,148.55,2.76
don't need it,150.5,2.85
thereby keeping your blood glucose level,151.31,4.92
in a healthy range if you've been,153.35,5.34
diagnosed with pre-diabetes you need to,156.23,4.56
be proactive and do whatever you can to,158.69,4.11
reverse it this means making the,160.79,4.5
necessary lifestyle changes and working,162.8,4.38
with your doctor to help control your,165.29,4.74
blood sugar the purpose of this video,167.18,5.19
has been to provide quick basic answers,170.03,4.32
to the question how can I reverse,172.37,4.98
pre-diabetes permanently for additional,174.35,4.71
information see links to related,177.35,4.35
resources below the video screen but,179.06,4.86
remember you should always rely only on,181.7,4.74
a doctor to diagnose any symptoms you,183.92,7.95
may be experiencing this video is just,186.44,7.65
one of hundreds of health-related videos,191.87,4.44
available on this channel please feel,194.09,4.98
free to explore others or subscribe to,196.31,4.5
this channel so you'll be notified when,199.07,4.79
each new one appears,200.81,3.05
you,204.38,3.549
[Music],204.86,3.069
