text,start,duration
"Peripheral Neuropathy is basically a condition
where you'll have numbness and tingling and",0.269,5.311
"burning, usually in your feet, or in your
hands.",5.58,4.299
There's many many causes for peripheral neuropathy.,9.879,5.061
"The most common is usually either alcohol
or ethanol induced.",14.94,5.63
Although diabetes is extremely high as well as a cause.,20.57,5.75
"Chemotherapy or poisons as well as thyroid
conditions such as hypothyroidism or low thyroid levels",26.32,7.91
"Peripheral Neuropathy can be moderately reversible
if the cause is something that can be treated",35.44,7.65
"such as correcting your blood sugars with
diabetes as well as correcting your thyroid levels.",43.09,6.95
"If it's early on-late stage neuropathy doesn't
have a cure, and that's when you need to have",50.2,6.379
a chronic pain solution for it.,56.579,1.94
