text,start,duration
diabetes is a metabolic condition the,2.28,5.05
results in elevated blood sugar diabetes,4.93,4.949
is characterized as either type 1 or,7.33,5.85
type 2 with type 1 diabetes also known,9.879,6.121
as juvenile diabetes patients must take,13.18,6.06
insulin from day one of diagnosis type 2,16.0,5.43
diabetes is typically considered adult,19.24,4.32
onset diabetes and is frequently,21.43,4.55
associated with genetic predisposition,23.56,7.04
obesity and a sedentary lifestyle,25.98,4.62
elevated blood Sugar's result in damage,31.34,4.32
to both nerves and blood vessels as a,33.41,4.86
result diabetics are at risk for,35.66,4.35
developing both peripheral neuropathy,38.27,4.7
and peripheral arterial disease,40.01,5.43
peripheral neuropathy is the term used,42.97,4.18
to describe dysfunction of the,45.44,3.66
peripheral nerves and is very common,47.15,4.56
with diabetes symptoms of peripheral,49.1,5.58
neuropathy include burning tingling and,51.71,5.88
numbness in the hands and feet dry skin,54.68,6.0
toad deformities and join instability,57.59,5.94
with peripheral neuropathy patients are,60.68,5.219
unable to sense pain and are unaware of,63.53,5.16
injury to the foot injuries included and,65.899,5.881
not limited to burns stepping on farm,68.69,5.31
bodies such as glass and joint,71.78,4.53
dislocation frequently occur in patients,74.0,6.259
with diabetic peripheral neuropathy,76.31,3.949
peripheral neuropathy is highly,80.679,4.15
associated with diabetic foot ulcers an,82.789,4.53
ulcer is defined as a loss of both,84.829,5.22
layers of the skin foot ulcers create a,87.319,5.22
portal of entry for bacteria that can,90.049,4.941
lead to infection and limb amputation,92.539,4.86
diabetic foot ulcers caused eighty-five,94.99,4.18
percent of all non-traumatic lower,97.399,4.021
extremity amputations and fifteen,99.17,4.5
percent of diabetic foot ulcers result,101.42,5.929
in lower extremity amputation,103.67,3.679
for arterial disease also known as PA d,108.35,5.76
occurs when there is decreased arterial,111.4,5.5
blood flow to the lower extremities as a,114.11,4.77
result tissues are deprived of oxygen,116.9,4.8
and this can lead to pain poor wound,118.88,5.97
healing tissue death infection and lower,121.7,5.279
extremity amputation symptoms of,124.85,3.99
peripheral arterial disease include,126.979,4.021
cramping in the back of the legs with,128.84,3.93
walking which is also known as,131.0,4.59
intermittent claudication non-healing or,132.77,5.67
delayed healing of wounds pain with rest,135.59,4.77
that is relieved with holding the foot,138.44,4.379
down or in the dependent position and in,140.36,4.98
severe cases there's tissue death also,142.819,5.481
known as gangrene,145.34,2.96
in order to reduce complications related,148.51,4.979
to diabetes in the feet establish a,151.299,3.811
relationship with the podiatrist for a,153.489,3.78
baseline exam and determine if there are,155.11,4.32
risk factors if risk factors are,157.269,4.741
identified I recommend routine foot care,159.43,5.1
including debridement of nails corns and,162.01,5.61
calluses every 10 to 12 weeks other,164.53,5.19
recommendations for reducing problems,167.62,4.5
include avoiding barefoot walking at all,169.72,5.189
times and wearing a hard-soled shoe this,172.12,4.679
will reduce the incidence of stepping on,174.909,4.17
a farm body or developing a thermal,176.799,4.711
injury check all shoes for proper fit,179.079,4.321
and be sure there are no areas of,181.51,4.289
friction or pressure maintain tight,183.4,4.229
glycemic control through diet and,185.799,4.83
exercise exercise on a regular basis to,187.629,5.25
improve blood flow and control your,190.629,4.83
blood sugar levels maintained regularly,192.879,4.98
scheduled appointments with your primary,195.459,4.56
care physician and if indicated your,197.859,4.88
endocrinologist vascular specialists,200.019,5.881
ophthalmologist and nephrologist check,202.739,4.84
water temperature with your elbows as,205.9,3.27
peripheral neuropathy can affect the,207.579,5.52
hands stop smoking maintain a diabetic,209.17,6.899
friendly diet take all medications as,213.099,5.67
instructed and finally know the signs,216.069,5.221
and symptoms of infection including,218.769,6.571
redness swelling heat pain loss of,221.29,7.08
function elevated blood sugars nausea,225.34,6.39
vomiting fevers and chills if you ever,228.37,5.28
have signs or symptoms of an infection,231.73,4.5
please feel free to contact me at any,233.65,4.86
time or present to the nearest emergency,236.23,4.759
room,238.51,2.479
