text,start,duration
"Hello, I'm Sherri Shafer.",2.1,1.72
"I'm a registered dietician and a certified
diabetes educator here at UCSF.",3.82,4.69
"My primary role for the last 25 years
has been as a diabetes educator",8.51,4.97
"in the pediatric diabetes clinic,
the adult diabetes practice,",13.48,4.06
"the diabetes teaching center, and
the diabetes and pregnancy program.",17.54,4.56
So I do diabetes across all age groups.,22.1,2.51
"The first module is going to be
on carbohydrate counting which is",24.61,3.89
a key strategy in managing diabetes.,28.5,2.44
"The objectives of this module are to
explain why carbohydrate counting is",32.02,4.03
"important for
a person with type 1 diabetes.",36.05,3.45
"When using insulin to
carbohydrate rations,",39.5,2.57
"name two pieces of information
needed to calculate the dose.",42.07,4.49
"Explain the main limitation of
using sliding scale insulin for",46.56,4.15
a person with type 1 diabetes and,50.71,2.56
"to list three available tools
available for counting carbohydrates.",53.27,3.21
"Carbohydrate counting is one piece of
the puzzle in the complexity of managing",57.6,4.162
diabetes.,61.762,1.608
"Not only does the person with diabetes
need to manage their insulin dose,",63.37,4.64
"they need to consider what
their current blood sugar is.",68.01,3.1
"They need to look at is
exercise planned or not, and",71.11,3.54
"then they have to look at
the carbohydrate content of the meal.",74.65,3.29
"Carbohydrate counting is a method to
assure type 1 diabetes Insulin doses",77.94,5.13
"are matched to the food but it can also
be implemented in type 2 diabetes.",83.07,4.84
"Many people with type 2 diabetes
use carbohydrate counting to manage",87.91,3.66
portion size.,91.57,0.81
"So introducing the carbohydrate foods,
whether you're talking about grains,",93.75,4.38
"fruits, starchy vegetables, legumes,
beverages with carbohydrate,",98.13,5.09
"desserts with carbohydrate, they all
eventually digest into monosaccharides,",103.22,4.55
which enter the bloodstream.,107.77,1.79
Both the carbohydrate amount and,109.56,2.29
"type of carbohydrate will
affect blood glucose levels.",111.85,2.89
"Carb containing foods in the milk and
yogurt group are just that,",115.74,4.16
"they're not cheese, butter or cream,
because when you make cheese, it's just",119.9,3.87
"combining the protein and the fat, whereas
the milk and the yogurt have lactose.",123.77,5.22
"Fruits and juices are quite
concentrated in simple sugars.",128.99,4.27
"There's grains, breads, cereals,
starchy vegetables like potatoes and",133.26,4.07
"corn, the whole bean family.",137.33,3.16
"All added sugars, honeys, sweets, and
syrups and the deserts made with them",140.49,4.65
"are things that people with diabetes have
to consider when planning their dose.",145.14,3.57
"The dose is based on three things,
the amount of carbohydrate and",149.9,4.91
"the type that they're about to eat, what
their current blood sugar level is, and",154.81,4.59
their level of physical activity.,159.4,1.53
"When using insulin to carbohydrate ratios,
the person would be given,",162.6,4.85
with the help of an endocrinologist or,167.45,1.9
"a doctor to figure out what their doses
should be, they would be given a ratio.",169.35,4.57
"And that ratio would give you information
on how to cover the carbohydrate, but",173.92,4.52
"also how to correct
an elevated blood glucose.",178.44,3.41
"For example, a ratio of 1:15 means
one unit of rapid acting insulin for",181.85,5.86
"every 15 grams of carbohydrate and
a unit for",187.71,3.98
"every 50>100 as written here in blue means
they would take an extra unit for every",191.69,6.21
"50 milligrams per deciliter, their blood
sugar was elevated above their target.",197.9,4.69
"In this case, I chose 100 but
these can vary.",202.59,3.45
"Somebody who is insulin sensitive,
such as a type 1,",206.04,4.24
"typically needs about a unit per every
10 to 20 grams per carbohydrate.",210.28,4.64
"Somebody with type 2 might use much more
because of their insulin resistance.",214.92,4.52
"If we look at this ratio and a planned
meal of 90 grams of carbohydrates,",219.44,4.4
"the person would take a unit for
every 15 or 6 units for the food.",223.84,4.6
"The current blood glucose of 200 is
elevated above their target of 100 and",228.44,4.07
"they would need two units
because it's one unit for",232.51,3.81
"every 50 milligrams per
decimeter over their target.",236.32,2.86
"So the dose is comprised of two things and
this dose would add up to eight units.",239.18,4.39
"Why not use sliding scale for type 1,
which was the gold standard for decades?",245.3,4.59
"That's all anybody used to do is give
a patient something like this table that",249.89,4.51
"says if your blood sugar is between 70 and
100, take four units.",254.4,4.83
"If your blood sugar is between 101 and
150, take five units, and so forth.",259.23,5.06
"That has a built in increase as the blood
sugar levels rise above target but you'll",264.29,5.74
"notice that it doesn't say anything about
the amount of carbohydrate being eaten.",270.03,4.23
"Now a sliding scale dose such as this may
be more appropriate for somebody with type",274.26,4.76
"2 diabetes who makes their own insulin and
they're just very insulin resistant and",279.02,4.25
"need a layer of additional insulin
to help lower blood sugar.",283.27,4.02
"But this isn't going to work very well for
a type 1.",287.29,2.71
"If you look at these two meals,",290.0,2.3
"the same does cannot possibly cover
every meal they eat at that time of day.",292.3,4.98
"On the left you have an omelet cheese,
four sausages, a piece of wheat toast,",297.28,4.8
"coffee and the total carbohydrate in that
meal is just 15 grams of carbohydrate.",302.08,5.79
"Four units maybe way too much insulin for
that.",307.87,3.79
"The very next day, they might
eat a similar volume of food and",311.66,3.29
have a high carbohydrate meal.,314.95,1.72
"In this case, a bagel that is
about 60 grams of carbohydrate,",316.67,4.37
"a large banana 30 and
a glass of juice for 30.",321.04,4.16
"They've had the same volume of food but
this meal adds up to 120",325.2,3.68
"grams of carbohydrate, in this case,
four units maybe way to little.",328.88,4.98
"So a sliding scale just doesn't
nail it on every meal for",333.86,2.95
somebody who needs more accurate dosing.,336.81,2.33
"The carb counting tools available to
people include the nutrition facts labels",340.49,4.75
"on our packaged goods,
food composition carb counting lists,",345.24,4.23
there are carb counting books.,349.47,1.75
"Some cook books will list the recipe and
give the portion size and",351.22,3.11
"tell the amount of carbohydrate
calorie and so fourth.",354.33,3.28
"Fast food restaurants and
chain restaurants have brochures.",357.61,3.14
"They don't always make them
available at the counter but",360.75,4.0
you can find that information online.,364.75,1.84
"And there are many websites that can
be used for looking up information",366.59,4.64
"on food composition as well as apps
that can be downloaded to your phone.",371.23,3.9
"Looking first at the food labels,
when we're thinking about carbohydrate",376.77,3.77
"counting, we're gonna zero
in on the serving size.",380.54,2.95
"In this case, it says 1 cup and we're
gonna look at the total carbohydrate.",383.49,4.51
"In this case, it says 30 grams.",388.0,2.33
"I'd say the most common mistakes people
make is up at the top, in parentheses,",390.33,4.89
it says 137 grams.,395.22,2.44
"That actually is the weight
of the product and so often,",397.66,2.84
people see that as the carbohydrate.,400.5,3.52
That would be an inaccurate number.,404.02,2.54
"The other common mistake is looking to the
far right column where you see in bold,",406.56,4.7
"all lined up, the percent daily value and
this one says 10%.",411.26,5.165
"Oftentimes, people with visual problems or
who don't have good literacy skills",416.425,4.565
"look at that number and are dosing for
that number and that's incorrect.",420.99,3.51
"I once had a grandmother give
insulin to the child for the weight.",424.5,5.12
"For example, that would be 137 grams here,
when in fact,",429.62,3.18
the dose should have been 30.,432.8,1.59
"And that was an urgent situation where
they had to feed the child juice and",434.39,4.0
"monitor the blood sugar every half an hour
because of that overdose of insulin.",438.39,3.78
"Frequently, people look at the sugars
instead of the carbohydrate but",443.79,3.3
"we need to look at all of the
carbohydrate, not just the sugars and so",447.09,4.77
"sugar and fiber are subsets
of the total carbohydrate.",451.86,3.81
"Of the 30 grams here, two come from fiber,
three come from sugar, and",455.67,4.25
the remainder come from starch.,459.92,1.45
"They just don't need to
delineate that on the label.",461.37,3.07
"And just as an information added,
the sugar's here too.",464.44,4.87
