text,start,duration
"Thanks to Brilliant for supporting this episode
of SciShow.",0.099,2.761
Go to Brilliant.org/SciShow to learn more.,2.86,2.66
[♪ INTRO],5.52,3.48
Diabetes is a big problem worldwide.,9.0,2.5
"The International Diabetes Federation estimates
there are around 450 million diabetics around",11.51,5.78
"the world, and even more folks who could become
diabetic.",17.29,2.82
"So scientists have been looking for a quick
and convenient way of measuring blood glucose,",20.11,3.679
"or how much sugar is floating around in your
blood.",23.789,2.461
"We already have reliable tests for finding
that number, but they make the user stab themselves",26.25,4.529
and draw a little blood each time.,30.779,1.8
"So developers are looking at a way of measuring
blood glucose without using blood at all.",32.579,4.311
"We have non-invasive wearable sensors for
everything from your heart rate to how many",36.89,3.829
"steps you take, so -- where’s my bloodless
blood sugar monitor?",40.719,3.73
"Modern blood glucose monitors were developed
in the late 1960s, and they use some pretty",44.449,4.301
ingenious chemistry.,48.75,1.289
"Up until this point, clinicians had used urine
to measure blood sugar.",50.039,3.75
"But that reading wasn’t reliable -- it could
be thrown off by things as simple as how much",53.789,3.68
you’d had to drink lately.,57.469,1.09
So they had to go to the source and use blood.,58.559,2.57
"One of the earliest strategies used a chemical
reaction to identify the presence of glucose.",61.129,3.901
"The more of this reaction they could detect
taking place, the more glucose was present",65.03,4.17
in the sample to start with.,69.2,1.34
"Those early glucose monitors placed a drop
of blood on a thin membrane that held an enzyme",70.54,4.39
"called glucose oxidase, with an electrode
underneath.",74.93,3.079
"That enzyme allowed glucose in the blood to
react with oxygen, producing gluconic acid",78.009,4.041
and hydrogen peroxide.,82.05,1.499
"The electrode measured changes in oxygen and
hydrogen peroxide, which were proportional",83.549,4.151
to the amount of glucose in the sample.,87.7,1.8
"Other strategies might measure something like
electrons produced by the reaction, or a change",89.5,3.79
"in how the test strip reflects light, but
they usually center around glucose oxidase.",93.29,4.37
"There have been plenty of changes over the
years, like shrinking the electrodes to fit",97.66,3.62
on those little paper test strips.,101.28,1.839
"This design only offers a few data points
throughout the day -- as many data points",103.119,4.011
as you take finger sticks.,107.13,1.33
"And, yeah, you have to prick your finger.",108.46,2.0
"Implantable continuous glucose monitors are
out there as an alternative for some people.",110.46,4.659
"But they still have to be validated with finger
sticks, and they have other drawbacks as well.",115.119,4.04
"So for years, scientists have been trying
to find a reliable way to measure blood glucose",119.159,3.89
without any blood at all.,123.049,1.651
And they have a couple of potential leads.,124.7,1.44
One of the most logical would be to test saliva.,126.14,2.42
"It’s very convenient to collect, and it
contains a measurable amount of glucose.",128.56,4.19
"Research published in 2015 compared salivary
glucose samples to blood samples taken from",132.75,4.39
a traditional finger prick monitor.,137.14,1.78
"The scientists found that glucose concentrations
in saliva corresponded with those in blood,",138.92,4.69
both before and after eating.,143.61,1.67
"You might think that you would find sugar
in spit simply because people have just eaten",145.28,3.08
food that happens to have sugar in it.,148.36,1.69
"But multiple studies have shown that the concentration
of glucose in saliva reflects its concentration",150.05,4.7
