text,start,duration
"Hi, I'm Jordan Rubin and this is Ancient Medicine
Today, brought to you by draxe.com.",0.0,6.02
"Ancient Medicine Today is here to teach you
how to use food as medicine.",6.02,5.1
"And speaking of medicine, the topic today
is going to help you out a great deal.",11.12,4.86
"We're going to talk about the urinary tract,
more specifically, urinary tract infections.",15.98,6.11
"UTIs affect millions and millions of people
a year.",22.09,3.63
Women are more affected than men certainly.,25.72,2.399
"But men can have bladder infections and prostate
infections as well.",28.119,5.291
And they're painful.,33.41,1.0
I've had them.,34.41,1.0
I know.,35.41,1.0
"I want to tell you though that you can prevent,
and even better yet, treat urinary tract infections",36.41,5.82
naturally.,42.23,1.259
Now let me say this right up front.,43.489,1.701
"If you are experiencing a urinary tract infection,
if you have chronic urinary issues such as",45.19,5.22
"cystitis, interstitial cystitis, we are not
suggesting to replace your medicine with what",50.41,6.3
we're going to share today.,56.71,1.689
"If you're dealing with a UTI you got to be
very careful because you can develop a kidney",58.399,5.921
infection which can be much more damaging.,64.32,3.77
"If you've got a urinary tract infection I
recommend you consult your physician and we're",68.09,4.83
"going to give you information that can help
alongside the medicine, particularly the antibiotic",72.92,4.809
you may be using.,77.729,1.361
"Or if you are very early on in the process,
maybe give these natural remedies a try.",79.09,6.01
"So we're going to tell you how to treat and
avoid urinary tract infections.",85.1,4.73
"And we have a Bladder Soothe formula to help
you overcome the condition once you've got",89.83,6.52
it.,96.35,1.0
"And if you have frequent UTIs you're going
to love this information because you can help",97.35,3.76
prevent them.,101.11,1.0
"And after all, an ounce of prevention is worth
a pound of cure.",102.11,2.7
"Folks, if you're somebody who's watching and
knows right now five people that need to hear",104.81,4.879
"this information I want to encourage you to
click that Share button and click this link.",109.689,6.43
"Share the video with others, particularly
women, that you know need this information",116.119,4.691
"because I personally know people who have
four, five, even six UTIs a year.",120.81,5.129
"And they are really damaging to life and health,
etc.",125.939,3.921
So let's get started.,129.86,1.119
"Number one, avoid factory farmed meat.",130.979,3.521
"Now you might know that organic can be more
nutritious and have less pesticides, etc.,",134.5,5.93
"maybe less GMOs, but did you know that factory
farmed meat contains small doses of antibiotics?",140.43,7.55
That's right.,147.98,1.0
"Most of the antibiotics in America are given
to livestock conventional chickens, beef,",148.98,6.3
"turkey, etc., eggs as well.",155.28,4.06
"When you consume factory farmed meat or when
you consume conventional meat in general,",159.34,6.16
you are getting small doses of antibiotics.,165.5,2.09
"And what that does is it trains your microbes
to become resistant.",167.59,6.51
