text,start,duration
"Transcriber: Giedrė Kasparaitytė
Reviewer: Denise RQ",0.0,7.0
"Today, I'd like to talk about
turning around an epidemic.",5.459,4.788
"One hundred million Americans right now
do have either diabetes or pre-diabetes,",10.248,4.711
"and that puts them
at risk for amputations,",14.96,3.333
"for heart disease, for blindness.",18.294,2.539
"and we're exporting
this epidemic overseas.",20.834,3.779
"The word ""epidemic"" comes from Old Greek:",24.614,3.132
"'epi' means 'on', 'demos' means 'people',",27.751,4.775
"so an epidemic is something we study with
sterile statistics, and maps, and graphs,",32.527,4.742
"but the truth is, it's something",37.27,1.615
"that impinges directly on people,
on living, breathing human-beings.",38.886,5.588
"But my story actually starts
in the basement of a Minneapolis hospital.",45.152,3.765
"The year before I went to medical school,
I was the morgue attendant,",48.918,4.288
"or as I'd like to say,
""the autopsy assistant"".",53.207,2.299
"What that meant was,",55.507,1.049
"whenever anybody died,
I would bring the body out of the cooler,",56.557,3.069
"and put the body on
an examination table,",59.627,2.424
"and the pathologist
would come into the room.",62.052,2.811
"And one day, a person died
in a hospital of a massive heart attack.",64.864,3.895
"Probably from eating hospital food,
but that's another story.",68.76,2.929
(Laughter),71.69,1.389
"To examine the heart,
you have to remove a section of ribs,",73.08,3.545
and this is not done with great delicacy:,76.626,2.232
"you take what looks like a garden clipper,",78.859,2.809
"and you go crunch, crunch, crunch,
through the ribs on this side,",81.669,3.623
"and crunch, crunch, crunch,
through the ribs on this side.",85.293,3.606
"And the pathologist pulled
this big high wedge of ribs off the chest,",88.9,4.401
set it on the table.,93.302,1.494
"And he knew I was going to be
going to medical school,",94.797,2.593
"so he wanted to make sure
that I saw everything.",97.391,2.735
"And he would say, ""Neal, look at this.
These are the coronary arteries,""",100.127,3.499
"- we call them coronary
because they crown the heart -",103.627,2.664
"and he sliced one open,
and he said, ""Look inside.""",106.292,3.811
"With my gloved finger, I poked around,
and it wasn't a wide open artery,",110.104,5.671
"it had what was sort
of like chewing gum inside,",115.776,3.097
"except that it was hard
like a rock, and he said,",118.874,2.462
"""That's your bacon and eggs,
Neal, that's atherosclerosis.""",121.337,2.954
"And we looked at the carotid arteries
going to the brain,",124.292,2.834
"the arteries going to the legs,
the arteries going to the kidneys.",127.127,3.248
"They all had this hardening
of the arteries, that's atherosclerosis.",130.376,3.505
"He said, ""We see the beginnings of this
in two thirds of people by age 23,",133.882,5.2
"which happened to be the exact age
that I was at the time.",139.083,2.746
(Laughter),141.83,1.083
"So, anyway, he writes up his findings,",142.914,2.003
"""massive atherosclerosis,
acute myocardial infarction,""",144.918,3.542
and he leaves the room.,148.471,2.112
"So, I picked up the ribs
and put them back in the chest,",150.584,3.861
"tried to make them fit
right with the other ribs,",154.446,2.337
"and I sewed up the skin, and cleaned up,",156.784,1.998
"and then I went out
and went up to the cafeteria,",158.783,2.687
"where turned out
they were serving ribs for lunch.",161.471,3.497
(Laughter),164.969,1.567
"Now, let me tell you something,
I knew about ribs.",168.959,2.792
"I grew up in Fargo, North Dakota,
I come from a long line of cattle ranchers",171.752,3.791
"and I remember the smell
of the cows out in the field,",175.544,3.248
"I remember the smell of the cows
in my grandpa's barn",178.793,2.937
"and driving a load of cattle
with my uncle to East Saint Louis,",181.731,3.059
"to the National Stockyards,",184.791,1.34
