text,start,duration
"Translator: Anders Björk
Reviewer: Ivan Stamenković",0.0,7.0
I have the best job in the world.,12.118,2.55
I'm a doctor.,14.674,1.095
No! Believe me that's not why.,15.769,2.583
I'm an obesity doctor.,18.358,1.577
"I have the honor of working
with the group of people",19.941,2.78
"subject to the last widely
accepted prejudice: being fat.",22.732,4.754
"These people have suffered a lot
by the time they see me:",27.503,3.61
"shame, guilt, blame
and outright discrimination.",31.113,4.562
"The attitude that many take,
including those in healthcare,",35.686,3.714
"is that these people
are to blame for their situation.",39.4,3.385
"If they could just control themselves,
they wouldn't be overweight,",42.805,3.719
and they are not motivated to change.,46.524,2.363
"Please let me tell you
this is not the case.",48.888,3.002
"The blame, if we've got
to extend some here,",51.89,3.238
has been with our advice.,55.128,1.864
And it's time we change that.,57.008,2.329
"Obesity is a disease, it's not something
created by lack of character.",59.337,5.02
"It's a hormonal disease,
and there are many hormones involved.",64.357,4.16
"And one of the main ones
is a hormone called insulin.",68.53,3.875
"Most obese individuals
are resistant to this hormone, insulin.",72.418,4.827
"So, what does that mean exactly,
to be resistant to insulin?",77.245,3.841
"Well, insulin resistance is essentially
a state of pre-pre-type 2 diabetes.",81.102,5.66
"Insulin's job is to drive glucose,
or blood sugar,",86.762,4.284
into the cells where it can be used.,91.047,2.826
"In a nutshell, when someone
is insulin resistant,",93.899,3.062
"they are having trouble
getting blood sugar where it needs to go,",96.991,3.861
into those cells.,100.852,1.516
"And it just can't hang out
in the blood after we eat",102.377,3.086
"or we would all have a diabetic crisis
after every meal!",105.468,4.31
"So, when someone is resistant to insulin,",109.778,2.579
"the body's response to this
is to just make more of it.",112.365,3.432
"And insulin levels will rise and rise,",115.799,3.118
"and for a while, years even,
this is going to keep up,",118.934,3.328
and blood sugar levels can remain normal.,122.269,3.188
"However, usually it can't keep up forever,",125.478,3.029
and even those elevated levels of insulin,128.532,3.398
"are not enough to keep blood sugar
in the normal range.",131.936,3.868
So it starts to rise.,135.819,2.021
That's diabetes.,137.84,1.872
It probably won't surprise you to hear,139.725,1.869
"that most of my patients
have insulin resistance or diabetes.",141.599,4.494
"And if you are sitting there thinking,
""Phew, that's not me,""",146.093,3.274
"you actually might want to think again,",149.393,2.197
"because almost 50% of adult Americans
now have diabetes or prediabetes.",151.596,6.24
That is almost 120 million of us.,157.854,3.922
"But that's hardly everyone
who has issues with insulin.",161.798,3.948
"Because as I was saying,",165.759,1.586
"people have elevated insulin levels
due to insulin resistance",167.364,4.369
"for years, even decades,",171.744,2.599
"before the diagnosis
of even prediabetes is made.",174.354,3.974
"Plus it's been shown that 16-25%
of normal-weight adults",178.339,5.132
are also insulin resistant.,183.49,2.281
"So, in case you're keeping track,
this is a heck of a lot of us.",185.78,5.045
"So, the trouble
with insulin resistance is:",190.825,3.638
"If it goes up, we are at great risk
for developing type 2 diabetes.",194.469,5.638
"But also, insulin makes us hungry,",200.128,4.384
"and the food we eat
much more likely to be stored as fat.",204.528,4.757
Insulin is our fat storage hormone.,209.302,4.115
"So we can start to see
how it's going to be a problem",213.417,3.416
"for diseases like obesity
and metabolic issues like diabetes.",216.859,4.682
"But what if we traced this problem
back to the beginning,",221.551,3.223
"and we just didn't have
so much glucose around",224.789,3.882
that insulin needed to deal with?,228.671,2.066
Let's take a look at how that could be.,230.751,2.406
Everything you eat,233.161,1.398
"is either a carbohydrate,
a protein or a fat,",234.57,3.693
"and they all have very different effect
on glucose and therefore insulin levels,",238.273,4.61
as you can see on the graph.,242.896,1.765
"So when we eat carbohydrates,",244.662,1.729
"our insulin and glucose
are going to spike up fast.",246.398,3.404
And with proteins it looks a lot better.,249.811,2.977
"But take a look at what happens
when we eat fat.",252.789,3.232
"Essentially nothing, a flat line.",256.029,3.68
"And, this is going to wind up
being very important.",259.726,4.098
"So, now I want to translate
that graph for you",263.835,3.262
into a real-world situation.,267.129,2.677
I want you to go back,269.81,1.446
"and think about the last time you ate
an American version of Chinese food.",271.262,5.524
"We all know there's rules
associated with this, right?",276.801,3.402
"And the first rule is:
You're going to overeat.",280.224,2.637
Because the stop signal doesn't get sent,282.87,2.355
"until you are literally
busting at the seams.",285.249,2.986
"Rule number two is:
In an hour you're starving.",288.256,3.452
Why?,291.709,1.106
"Well, because the rice in that meal
caused glucose and insulin to skyrocket,",292.827,4.601
"which triggered hunger,
fat storage and cravings.",297.441,4.09
"So, if you are insulin
resistant to begin with,",301.545,3.236
"and your insulin levels
are already higher,",304.811,2.778
you really are hungrier all the time.,307.604,2.969
And we have this setup:,310.586,1.926
"Eat carbs, your glucose goes up,
your insulin goes up,",312.523,3.74
and you have hunger and fat storage.,316.268,3.033
"So, how do we recommend
to these people to eat,",319.326,3.598
"because it seems like that would be
really important, and it is.",322.924,4.42
"Let's focus just on type 2 diabetes,",327.344,2.565
"because the general recommendations
are to tell patients with type 2 diabetes",329.947,4.708
"to consume 40 to 65 grams
of carbohydrates per meal,",334.677,5.281
plus more at snacks.,339.966,2.103
"Trust me on this, that's a lot of carbs.",342.075,2.883
"And remember what's going to happen
to glucose and insulin,",344.965,2.85
"blood sugar and insulin,",347.823,1.164
when we eat them?,349.006,1.454
